DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2704338,FCS221-4068088,09/23/2025,12/09/2017,1500,178,1322,1322,Martinez,Richard,148-49-9192,9700 Spruce St,Houston,TX,77001,08/25/1996,(885) 999-4357,richard.martinez4338@testmail.com,HOME 9700 Spruce St Houston TX 77001,,,,,,,,,,,,150,Weekly,06/21/2022,150,92,06/04/2018,Acme Corp,Driver,4145 Birch St,Detroit,MI,48201,(933) 919-1687,11 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,219,Parent,150000
2704340,FCS421-9535001,10/19/2025,05/26/2019,2500,1928,572,572,Hernandez,Mark,628-13-1667,2728 Birch St,El Paso,TX,79901,06/08/1979,(811) 918-8126,mark.hernandez4340@emailtest.org,HOME 2728 Birch St El Paso TX 79901,Williams,Mary,136-16-7084,6077 Court St,Phoenix,AZ,85001.0,HOME 6077 Court St Phoenix AZ 85001,02/14/1998,(440) 855-9636,mary.williams8680@testmail.com,150,Bi-Weekly,02/02/2022,150,138,06/25/2019,United Legal Group,Mechanic,1573 3rd St,San Antonio,TX,78201,(690) 957-1642,20 years,PRIMARY OWNER INC,Liberty Bonds Co.,1500,155,Sister,90000
2704348,FCS796-9226868,12/21/2023,03/05/2013,3000,1579,1421,1421,Johnson,William,587-82-6060,1084 4th St,Fort Worth,TX,76101,05/14/1985,(771) 229-2475,william.johnson4348@example.com,HOME 1084 4th St Fort Worth TX 76101,,,,,,,,,,,,200,Weekly,12/11/2020,200,135,04/17/2017,St. Francis Sr. Residence (NLE),Teacher,8792 Main St,San Diego,CA,92101,(861) 941-9440,9 years,UNITED LEGAL GROUP,ABC Insurance Co.,1800,1710,Friend,75000
2704349,FCS623-6107213,12/03/2024,05/27/2016,2500,879,1621,1621,Taylor,Karen,811-63-1685,4249 Spruce St,Fort Worth,TX,76101,11/27/1992,(520) 210-8643,karen.taylor4349@emailtest.org,HOME 4249 Spruce St Fort Worth TX 76101,,,,,,,,,,,,200,Bi-Weekly,11/11/2024,200,108,10/28/2019,Main St Manufacturing,Waiter,8325 Lakeview Dr,Houston,TX,77001,(634) 268-2351,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1800,1206,Co-signer,50000
2704356,FCS300-7544082,07/26/2025,08/04/2019,1000,660,340,340,White,Robert,252-45-6863,9957 Pine Ave,Houston,TX,77001,07/18/1955,(915) 334-6635,robert.white4356@emailtest.org,HOME 9957 Pine Ave Houston TX 77001,,,,,,,,,,,,150,Bi-Weekly,01/15/2021,150,28,06/21/2019,United Legal Group,Receptionist,4139 Hillcrest Rd,Philadelphia,PA,19101,(820) 555-1010,2 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,356,Parent,100000
2704360,FCS280-7566548,04/07/2024,01/10/2018,2500,576,1924,1924,Clark,Charles,854-73-1012,8809 Walnut St,Dallas,TX,75201,11/30/1990,(333) 450-1086,charles.clark4360@testmail.com,HOME 8809 Walnut St Dallas TX 75201,,,,,,,,,,,,100,Weekly,02/19/2023,100,34,04/25/2018,Global Services LLC,Waiter,5117 Hillcrest Rd,Charlotte,NC,28201,(974) 541-4388,6 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,500,126,Parent,50000
2704363,FCS808-2791226,02/16/2025,10/25/2015,3000,2217,783,783,Clark,Margaret,125-56-6902,6001 Lakeview Dr,Austin,TX,73301,09/17/1972,(487) 477-2689,margaret.clark4363@mail.com,HOME 6001 Lakeview Dr Austin TX 73301,Lee,Christopher,865-87-1313,6819 Main St,Dallas,TX,75201.0,HOME 6819 Main St Dallas TX 75201,03/20/1998,(413) 536-3421,christopher.lee8726@example.com,150,Weekly,11/21/2021,150,78,11/12/2024,Global Services LLC,Chef,592 Spruce St,Indianapolis,IN,46201,(924) 816-7377,3 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1500,1384,Parent,90000
2704366,FCS827-2376389,04/03/2025,11/09/2017,3000,1380,1620,1620,Garcia,Patricia,790-48-7513,3797 Ridgeway Dr,Austin,TX,73301,06/13/1994,(958) 284-4464,patricia.garcia4366@emailtest.org,HOME 3797 Ridgeway Dr Austin TX 73301,,,,,,,,,,,,200,Monthly,12/27/2024,200,198,07/19/2023,St. Francis Sr. Residence (NLE),Chef,2681 Ridgeway Dr,Los Angeles,CA,90001,(904) 874-9584,18 years,UNITED LEGAL GROUP,National Bonding,500,343,Spouse,50000
2704367,FCS690-6751201,09/27/2025,07/25/2022,3000,693,2307,2307,Jones,Richard,644-46-4794,7646 Maple Ave,San Antonio,TX,78201,04/28/1962,(564) 478-5860,richard.jones4367@mail.com,HOME 7646 Maple Ave San Antonio TX 78201,Perez,Jennifer,884-23-4940,2863 Cedar Ln,San Diego,CA,92101.0,HOME 2863 Cedar Ln San Diego CA 92101,04/27/1982,(482) 264-5134,jennifer.perez8734@mail.com,500,Weekly,03/25/2022,500,44,07/22/2023,Main St Manufacturing,Mechanic,9320 2nd St,Nashville,TN,37201,(933) 495-2482,10 years,OWNER NAME LLC,National Bonding,1800,18,Friend,100000
2704368,FCS502-3139428,08/23/2024,08/10/2020,1800,963,837,837,Jackson,Linda,375-11-1370,3222 Forest Ave,Dallas,TX,75201,09/26/1983,(893) 421-9833,linda.jackson4368@testmail.com,HOME 3222 Forest Ave Dallas TX 75201,,,,,,,,,,,,200,Weekly,12/27/2021,200,165,03/26/2019,Acme Corp,Chef,3509 Oak St,San Antonio,TX,78201,(436) 665-5174,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1500,868,Mother,150000
2704372,FCS351-8510343,04/01/2025,05/25/2018,4500,1691,2809,2809,Hernandez,Daniel,145-21-7795,7455 Cherry Ln,Houston,TX,77001,11/22/1953,(675) 587-1187,daniel.hernandez4372@example.com,HOME 7455 Cherry Ln Houston TX 77001,,,,,,,,,,,,500,Weekly,02/14/2025,500,241,09/25/2025,Acme Corp,Warehouse Worker,7990 Sunset Blvd,San Francisco,CA,94101,(523) 764-3232,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,500,186,Spouse,90000
2704373,FCS580-2571687,08/29/2025,03/18/2020,1500,1184,316,316,Davis,Elizabeth,743-50-5996,1751 Elm St,Houston,TX,77001,05/05/1968,(219) 232-3169,elizabeth.davis4373@mail.com,HOME 1751 Elm St Houston TX 77001,Moore,David,121-35-2090,1656 Birch St,New York,NY,10001.0,HOME 1656 Birch St New York NY 10001,03/18/1941,(223) 976-1633,david.moore8746@dummyemail.com,200,Bi-Weekly,07/15/2024,200,73,06/07/2019,Main St Manufacturing,Retail Clerk,3156 3rd St,Nashville,TN,37201,(873) 697-2506,3 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1500,165,Spouse,50000
2704378,FCS457-7493617,03/25/2024,05/03/2011,2500,631,1869,1869,Ramirez,John,159-35-9562,1221 Spruce St,Austin,TX,73301,10/06/1973,(985) 808-9755,john.ramirez4378@example.com,HOME 1221 Spruce St Austin TX 73301,,,,,,,,,,,,500,Weekly,10/20/2025,500,199,09/16/2019,United Legal Group,Dietary Aide,4032 Ridgeway Dr,Dallas,TX,75201,(853) 343-4506,9 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1500,989,Friend,150000
2704380,FCS738-3898300,11/23/2023,07/17/2015,9000,4489,4511,4511,Thomas,Jessica,319-85-8218,235 Birch St,El Paso,TX,79901,06/11/1962,(531) 471-3171,jessica.thomas4380@emailtest.org,HOME 235 Birch St El Paso TX 79901,Lopez,Daniel,140-83-9061,4248 Maple Ave,San Francisco,CA,94101.0,HOME 4248 Maple Ave San Francisco CA 94101,10/07/1984,(249) 256-4965,daniel.lopez8760@emailtest.org,350,Monthly,07/05/2025,350,84,11/07/2019,United Legal Group,Administrative Assistant,4737 Main St,Seattle,WA,98101,(487) 912-3068,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1500,476,Friend,75000
2704385,FCS910-9302957,03/09/2024,05/03/2011,2000,1286,714,714,Robinson,Margaret,378-40-1390,6654 Main St,El Paso,TX,79901,11/05/1998,(535) 371-3332,margaret.robinson4385@mail.com,HOME 6654 Main St El Paso TX 79901,,,,,,,,,,,,350,Monthly,12/05/2024,350,304,12/27/2016,St. Francis Sr. Residence (NLE),Mechanic,6582 Cherry Ln,Denver,CO,80014,(340) 676-3011,18 years,PRIMARY OWNER INC,National Bonding,500,144,Parent,75000
2704387,FCS534-1029676,07/15/2024,08/11/2020,1800,1357,443,443,Moore,John,628-49-8920,8794 Main St,Austin,TX,73301,09/14/1966,(831) 332-3515,john.moore4387@emailtest.org,HOME 8794 Main St Austin TX 73301,,,,,,,,,,,,300,Weekly,12/07/2022,300,249,04/14/2018,United Legal Group,Receptionist,6909 Elm St,Boston,MA,2101,(409) 833-4408,5 years,PRIMARY OWNER INC,United Surety,900,704,Sibling,100000
2704395,FCS166-3374091,06/06/2025,05/04/2025,2500,1368,1132,1132,Taylor,James,196-66-9051,3111 2nd St,El Paso,TX,79901,02/01/1981,(782) 335-1862,james.taylor4395@emailtest.org,HOME 3111 2nd St El Paso TX 79901,Jones,David,744-71-5172,2568 Hillcrest Rd,Austin,TX,73301.0,HOME 2568 Hillcrest Rd Austin TX 73301,09/03/1960,(416) 638-3481,david.jones8790@emailtest.org,100,Weekly,03/27/2025,100,8,03/15/2017,Acme Corp,Accountant,6262 Cherry Ln,San Francisco,CA,94101,(515) 980-4507,7 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1200,770,Parent,90000
2704403,FCS951-3285327,09/11/2025,09/08/2021,3000,2669,331,331,Wilson,James,384-19-1544,8760 2nd St,Fort Worth,TX,76101,05/31/1974,(399) 204-5557,james.wilson4403@emailtest.org,HOME 8760 2nd St Fort Worth TX 76101,,,,,,,,,,,,500,Monthly,08/12/2024,500,300,07/05/2021,Main St Manufacturing,Software Engineer,2876 Cedar Ln,New York,NY,10001,(256) 332-3251,11 years,PRIMARY OWNER INC,National Bonding,500,308,Employer,100000
2704407,FCS883-3054499,08/06/2025,03/02/2025,9000,55,8945,8945,Perez,James,567-70-9682,5785 Maple Ave,Austin,TX,73301,03/19/1988,(254) 978-1102,james.perez4407@emailtest.org,HOME 5785 Maple Ave Austin TX 73301,,,,,,,,,,,,500,Bi-Weekly,01/23/2021,500,380,08/12/2022,United Legal Group,Security Guard,4658 3rd St,Nashville,TN,37201,(594) 217-3312,9 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",500,39,Sibling,150000
2704412,FCS550-9126514,01/25/2025,04/05/2018,2500,524,1976,1976,Robinson,Jessica,650-57-7088,2146 Lakeview Dr,El Paso,TX,79901,10/02/1970,(514) 380-4135,jessica.robinson4412@emailtest.org,HOME 2146 Lakeview Dr El Paso TX 79901,,,,,,,,,,,,350,Weekly,11/08/2024,350,106,10/13/2023,St. Francis Sr. Residence (NLE),Nurse,4697 Pine Ave,Los Angeles,CA,90001,(211) 604-4496,17 years,OWNER NAME LLC,National Bonding,500,274,Parent,150000
2704419,FCS245-9246214,05/27/2025,04/03/2011,6000,2578,3422,3422,Martin,David,701-86-8446,1353 Spruce St,San Antonio,TX,78201,05/29/1951,(732) 340-2426,david.martin4419@testmail.com,HOME 1353 Spruce St San Antonio TX 78201,Lopez,Patricia,125-88-6471,2568 Hillcrest Rd,Boston,MA,2101.0,HOME 2568 Hillcrest Rd Boston MA 02101,09/02/1989,(816) 514-6318,patricia.lopez8838@mail.com,200,Bi-Weekly,04/05/2023,200,124,06/04/2023,Global Services LLC,Dietary Aide,7087 Spruce St,New York,NY,10001,(829) 903-6457,17 years,PRIMARY OWNER INC,United Surety,500,77,Sibling,150000
2704422,FCS465-7983986,02/23/2024,12/28/2012,6000,5933,67,67,Lopez,Thomas,245-88-7259,7026 Sunset Blvd,San Antonio,TX,78201,11/10/1986,(789) 305-2543,thomas.lopez4422@emailtest.org,HOME 7026 Sunset Blvd San Antonio TX 78201,,,,,,,,,,,,400,Monthly,04/17/2023,400,0,09/11/2024,United Legal Group,Dietary Aide,9309 Oak St,Fort Worth,TX,76101,(383) 834-7337,15 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,290,Sibling,150000
2704428,FCS900-5237509,01/20/2025,05/20/2021,12000,8929,3071,3071,Jones,Sandra,759-27-2082,9627 Sunset Blvd,Dallas,TX,75201,01/17/1994,(840) 867-8016,sandra.jones4428@mail.com,HOME 9627 Sunset Blvd Dallas TX 75201,Moore,Christopher,127-19-1959,2547 Pine Ave,Austin,TX,73301.0,HOME 2547 Pine Ave Austin TX 73301,03/11/1997,(866) 824-3403,christopher.moore8856@testmail.com,250,Bi-Weekly,03/22/2021,250,118,05/03/2017,St. Francis Sr. Residence (NLE),Mechanic,8268 Washington St,San Francisco,CA,94101,(280) 680-8957,17 years,OWNER NAME LLC,United Surety,500,355,Spouse,150000
2704429,FCS978-9471914,08/05/2025,08/11/2018,9000,3956,5044,5044,Brown,Jessica,201-30-5939,6892 Walnut St,Austin,TX,73301,10/23/1960,(767) 964-7126,jessica.brown4429@mail.com,HOME 6892 Walnut St Austin TX 73301,,,,,,,,,,,,500,Weekly,05/19/2021,500,64,08/10/2022,Global Services LLC,Customer Service,2673 Hillcrest Rd,Oklahoma City,OK,73101,(552) 260-7074,18 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,1500,1206,Co-signer,100000
2704438,FCS614-2796398,09/18/2025,02/27/2014,1500,75,1425,1425,Wilson,Thomas,359-46-5435,2923 Forest Ave,Dallas,TX,75201,07/06/1981,(541) 490-4992,thomas.wilson4438@dummyemail.com,HOME 2923 Forest Ave Dallas TX 75201,,,,,,,,,,,,250,Weekly,05/23/2021,250,192,06/14/2023,United Legal Group,Waiter,5912 3rd St,Los Angeles,CA,90001,(234) 312-3077,20 years,OWNER NAME LLC,United Surety,500,43,Sister,150000
2704446,FCS517-1925237,05/15/2024,08/11/2013,1000,498,502,502,Ramirez,Anthony,198-31-3913,668 Pine Ave,Dallas,TX,75201,10/31/1978,(888) 509-1353,anthony.ramirez4446@dummyemail.com,HOME 668 Pine Ave Dallas TX 75201,,,,,,,,,,,,300,Bi-Weekly,10/21/2024,300,75,10/16/2020,St. Francis Sr. Residence (NLE),Mechanic,9350 Pine Ave,Detroit,MI,48201,(583) 651-2145,5 years,UNITED LEGAL GROUP,United Surety,1200,183,Mother,50000
2704447,FCS506-8006960,09/17/2024,11/10/2022,2000,812,1188,1188,Thompson,Charles,438-56-6258,1086 4th St,Austin,TX,73301,09/14/1966,(530) 941-2778,charles.thompson4447@mail.com,HOME 1086 4th St Austin TX 73301,,,,,,,,,,,,250,Monthly,06/16/2025,250,18,01/23/2022,Main St Manufacturing,Warehouse Worker,4633 Lakeview Dr,San Jose,CA,95101,(320) 859-2155,7 years,OWNER NAME LLC,United Surety,500,2,Sister,100000
2704451,FCS885-9620976,07/02/2025,01/31/2013,3000,1992,1008,1008,Perez,John,730-83-7281,2754 Pine Ave,El Paso,TX,79901,06/14/1968,(697) 673-1959,john.perez4451@emailtest.org,HOME 2754 Pine Ave El Paso TX 79901,,,,,,,,,,,,400,Bi-Weekly,10/19/2024,400,153,05/19/2022,Acme Corp,Plumber,3485 3rd St,Seattle,WA,98101,(647) 881-4903,14 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,488,Employer,50000
2704461,FCS658-1548544,06/21/2024,01/06/2015,2500,2407,93,93,Thomas,Richard,869-84-4833,8418 Lakeview Dr,El Paso,TX,79901,05/29/1983,(950) 990-9082,richard.thomas4461@dummyemail.com,HOME 8418 Lakeview Dr El Paso TX 79901,,,,,,,,,,,,100,Monthly,08/23/2023,100,88,07/12/2025,Main St Manufacturing,Customer Service,7860 Sunset Blvd,Charlotte,NC,28201,(489) 532-1690,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1200,537,Co-signer,90000
2704465,FCS564-2779047,11/22/2023,05/03/2014,12000,8093,3907,3907,Garcia,Jennifer,707-22-4559,1883 Forest Ave,San Antonio,TX,78201,06/07/1950,(803) 781-5704,jennifer.garcia4465@mail.com,HOME 1883 Forest Ave San Antonio TX 78201,,,,,,,,,,,,200,Monthly,08/22/2024,200,36,07/11/2018,Main St Manufacturing,Construction Worker,1012 Lakeview Dr,Jacksonville,FL,32099,(327) 713-5129,6 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,554,Spouse,150000
2704466,FCS890-3886736,05/28/2024,04/24/2012,1500,330,1170,1170,Jones,Linda,891-39-2006,486 4th St,El Paso,TX,79901,08/19/1998,(290) 519-2520,linda.jones4466@dummyemail.com,HOME 486 4th St El Paso TX 79901,,,,,,,,,,,,500,Weekly,07/24/2024,500,489,11/28/2024,St. Francis Sr. Residence (NLE),Electrician,4975 Forest Ave,Austin,TX,73301,(587) 662-3334,17 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,6,Father,100000
2704468,FCS131-2649018,03/11/2025,07/10/2018,6000,5609,391,391,Wilson,Betty,644-15-8117,2894 Walnut St,Austin,TX,73301,07/17/1991,(931) 544-3688,betty.wilson4468@dummyemail.com,HOME 2894 Walnut St Austin TX 73301,,,,,,,,,,,,100,Monthly,03/14/2025,100,16,06/04/2023,Main St Manufacturing,Teacher,9502 4th St,Nashville,TN,37201,(294) 642-9410,1 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,96,Father,90000
2704482,FCS337-2310839,01/11/2024,08/22/2023,1000,933,67,67,Thomas,Michael,602-81-3713,2653 Walnut St,San Antonio,TX,78201,10/29/1950,(746) 312-4876,michael.thomas4482@dummyemail.com,HOME 2653 Walnut St San Antonio TX 78201,,,,,,,,,,,,250,Bi-Weekly,12/16/2023,250,14,10/15/2025,United Legal Group,Customer Service,9817 Washington St,Boston,MA,2101,(370) 427-6025,19 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,294,Sister,90000
2704484,FCS477-2256219,11/25/2023,08/07/2024,2000,1427,573,573,Thompson,Joseph,572-94-3319,7594 Spruce St,San Antonio,TX,78201,09/27/1966,(495) 724-6578,joseph.thompson4484@dummyemail.com,HOME 7594 Spruce St San Antonio TX 78201,,,,,,,,,,,,300,Weekly,05/07/2022,300,118,12/21/2017,United Legal Group,Warehouse Worker,9579 4th St,San Jose,CA,95101,(490) 262-3128,2 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,199,Mother,150000
2704485,FCS671-2341764,05/05/2024,04/28/2012,1500,402,1098,1098,Jones,Karen,189-18-2021,1855 Court St,Dallas,TX,75201,06/22/1991,(882) 993-7682,karen.jones4485@example.com,HOME 1855 Court St Dallas TX 75201,,,,,,,,,,,,250,Bi-Weekly,06/24/2021,250,66,06/20/2022,St. Francis Sr. Residence (NLE),Dietary Aide,3215 4th St,Jacksonville,FL,32099,(927) 556-4072,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,876,Parent,50000
2704487,FCS376-5349720,04/17/2024,09/24/2014,12000,5978,6022,6022,Brown,Mark,643-72-8508,584 Court St,Houston,TX,77001,08/12/1981,(877) 430-8613,mark.brown4487@dummyemail.com,HOME 584 Court St Houston TX 77001,Sanchez,Sarah,234-87-8111,5850 Elm St,Nashville,TN,37201.0,HOME 5850 Elm St Nashville TN 37201,12/08/1984,(477) 669-2433,sarah.sanchez8974@mail.com,250,Monthly,08/18/2024,250,167,02/28/2017,Global Services LLC,Chef,2350 Forest Ave,Los Angeles,CA,90001,(489) 234-4479,0 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,647,Father,50000
2704488,FCS711-9205296,09/08/2024,04/07/2019,2000,1498,502,502,Jones,Betty,325-20-6075,5809 Birch St,El Paso,TX,79901,01/13/1971,(792) 872-8668,betty.jones4488@example.com,HOME 5809 Birch St El Paso TX 79901,,,,,,,,,,,,150,Weekly,08/13/2024,150,48,07/06/2017,St. Francis Sr. Residence (NLE),Mechanic,9890 3rd St,San Diego,CA,92101,(665) 919-3285,18 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1200,574,Parent,50000
2704492,FCS357-6508910,05/22/2024,01/02/2011,2000,346,1654,1654,Brown,Michael,665-91-5091,2519 Elm St,Fort Worth,TX,76101,08/16/1983,(514) 265-5777,michael.brown4492@testmail.com,HOME 2519 Elm St Fort Worth TX 76101,,,,,,,,,,,,400,Weekly,05/14/2021,400,326,10/28/2020,Acme Corp,Driver,2794 Main St,Austin,TX,73301,(552) 630-2175,2 years,OWNER NAME LLC,Liberty Bonds Co.,1800,1321,Parent,75000
2704494,FCS574-1849799,10/24/2025,10/27/2021,9000,1518,7482,7482,Anderson,David,455-35-4768,767 Maple Ave,Houston,TX,77001,02/26/1983,(920) 540-7628,david.anderson4494@dummyemail.com,HOME 767 Maple Ave Houston TX 77001,,,,,,,,,,,,300,Monthly,03/02/2025,300,276,02/03/2018,United Legal Group,Retail Clerk,2709 Sunset Blvd,San Francisco,CA,94101,(492) 935-3904,2 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,524,Co-signer,75000
2704500,FCS951-9988862,01/27/2024,05/20/2018,2500,2141,359,359,Harris,Nancy,501-57-8166,9319 Cedar Ln,Dallas,TX,75201,10/15/1957,(814) 747-4446,nancy.harris4500@emailtest.org,HOME 9319 Cedar Ln Dallas TX 75201,Martin,Barbara,424-20-5854,904 Lakeview Dr,Denver,CO,80014.0,HOME 904 Lakeview Dr Denver CO 80014,07/22/1954,(455) 260-4496,barbara.martin9000@dummyemail.com,200,Weekly,05/15/2021,200,70,10/12/2022,St. Francis Sr. Residence (NLE),Waiter,7642 Spruce St,Charlotte,NC,28201,(366) 918-8647,4 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",500,16,Sibling,75000
2704502,FCS363-9190108,05/12/2024,12/09/2016,2500,1673,827,827,Thomas,Jessica,611-19-6383,9320 Court St,Fort Worth,TX,76101,12/05/1995,(825) 853-9369,jessica.thomas4502@example.com,HOME 9320 Court St Fort Worth TX 76101,,,,,,,,,,,,500,Monthly,10/04/2024,500,235,04/14/2024,Global Services LLC,Teacher,2254 Walnut St,San Francisco,CA,94101,(228) 528-3571,20 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,304,Friend,150000
2704503,FCS935-5401292,12/23/2023,11/21/2015,4500,4156,344,344,Harris,Lisa,319-76-7183,5017 Elm St,San Antonio,TX,78201,01/03/1953,(305) 565-4288,lisa.harris4503@emailtest.org,HOME 5017 Elm St San Antonio TX 78201,Brown,Jennifer,575-51-9917,5466 Maple Ave,Los Angeles,CA,90001.0,HOME 5466 Maple Ave Los Angeles CA 90001,09/29/1953,(240) 866-8612,jennifer.brown9006@example.com,250,Monthly,03/14/2023,250,204,11/18/2024,Global Services LLC,Construction Worker,7667 Ridgeway Dr,Austin,TX,73301,(940) 734-8983,18 years,PRIMARY OWNER INC,National Bonding,1800,1448,Mother,100000
2704506,FCS754-5898604,11/10/2024,02/06/2019,2500,2277,223,223,Sanchez,Sandra,367-44-9005,6309 Washington St,Austin,TX,73301,12/12/1953,(786) 580-4038,sandra.sanchez4506@dummyemail.com,HOME 6309 Washington St Austin TX 73301,,,,,,,,,,,,150,Monthly,12/22/2021,150,132,10/24/2021,St. Francis Sr. Residence (NLE),Construction Worker,4387 Walnut St,Dallas,TX,75201,(590) 568-5045,2 years,UNITED LEGAL GROUP,ABC Insurance Co.,1800,300,Father,150000
2704520,FCS130-4100940,06/18/2025,10/10/2011,1500,1005,495,495,Martin,Richard,670-34-1109,7754 4th St,Houston,TX,77001,11/28/1962,(659) 252-5952,richard.martin4520@example.com,HOME 7754 4th St Houston TX 77001,Clark,John,763-95-2606,1417 Court St,Boston,MA,2101.0,HOME 1417 Court St Boston MA 02101,04/10/1991,(770) 276-7848,john.clark9040@example.com,250,Monthly,05/08/2025,250,148,01/06/2016,Global Services LLC,Customer Service,7818 Oak St,San Jose,CA,95101,(803) 319-5716,10 years,PRIMARY OWNER INC,National Bonding,1500,857,Father,50000
2704522,FCS550-2675356,08/07/2024,10/02/2019,1500,1059,441,441,Williams,Mary,345-54-7867,4885 Ridgeway Dr,Dallas,TX,75201,03/13/1988,(371) 813-9312,mary.williams4522@dummyemail.com,HOME 4885 Ridgeway Dr Dallas TX 75201,Thompson,Elizabeth,410-30-2678,8382 Hillcrest Rd,Washington,DC,20001.0,HOME 8382 Hillcrest Rd Washington DC 20001,03/08/1991,(273) 280-1918,elizabeth.thompson9044@emailtest.org,250,Monthly,08/26/2025,250,142,09/03/2019,United Legal Group,Dietary Aide,1890 Ridgeway Dr,Oklahoma City,OK,73101,(971) 767-6933,15 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,101,Sister,75000
2704525,FCS964-7734011,02/09/2024,01/29/2021,9000,5485,3515,3515,Miller,Lisa,459-83-4411,574 Forest Ave,Fort Worth,TX,76101,03/10/1950,(345) 444-7445,lisa.miller4525@dummyemail.com,HOME 574 Forest Ave Fort Worth TX 76101,,,,,,,,,,,,300,Weekly,02/14/2024,300,255,05/08/2025,Main St Manufacturing,Driver,3212 Lakeview Dr,Boston,MA,2101,(451) 387-8555,8 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",900,606,Sibling,100000
2704526,FCS823-5795644,03/14/2025,12/30/2021,1500,1205,295,295,Hernandez,Sarah,644-28-4629,8269 3rd St,Fort Worth,TX,76101,08/10/1963,(600) 496-5908,sarah.hernandez4526@testmail.com,HOME 8269 3rd St Fort Worth TX 76101,,,,,,,,,,,,400,Monthly,07/10/2022,400,157,05/20/2019,Global Services LLC,Chef,4461 Cedar Ln,New York,NY,10001,(583) 932-8117,15 years,PRIMARY OWNER INC,United Surety,900,713,Father,50000
2704536,FCS829-7470409,02/20/2024,12/30/2022,4500,1072,3428,3428,Ramirez,James,398-13-8803,7221 3rd St,Dallas,TX,75201,12/31/1990,(335) 885-4851,james.ramirez4536@mail.com,HOME 7221 3rd St Dallas TX 75201,,,,,,,,,,,,150,Weekly,12/11/2020,150,37,09/30/2025,Acme Corp,Driver,9452 Oak St,El Paso,TX,79901,(697) 257-7773,20 years,OWNER NAME LLC,Liberty Bonds Co.,1200,865,Father,75000
2704541,FCS446-9692785,12/15/2023,11/19/2012,1800,1263,537,537,Williams,Sarah,786-94-8416,4150 Sunset Blvd,Houston,TX,77001,05/30/1953,(209) 562-7501,sarah.williams4541@testmail.com,HOME 4150 Sunset Blvd Houston TX 77001,,,,,,,,,,,,200,Bi-Weekly,10/08/2021,200,177,06/20/2025,Acme Corp,Warehouse Worker,3928 Maple Ave,Dallas,TX,75201,(902) 382-5934,11 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,300,Sibling,100000
