DefendantID,CustomersFirstName,CustomersLastName,CustomersState,AccountBalance,TotalBilled,TotalReceived
2709522,Lisa,Taylor,TX,1573.0,1800,227
2705780,Jennifer,Wilson,TX,1573.0,2000,427
2706205,Anthony,Anderson,TX,1571.0,3000,1429
2702849,Daniel,White,TX,1569.0,3000,1431
2701396,Anthony,Davis,TX,1569.0,2000,431
2700154,Sarah,Sanchez,TX,1568.0,3000,1432
2702239,Jennifer,Gonzalez,TX,1566.0,2000,434
2706842,Matthew,Williams,TX,1565.0,4500,2935
2705718,Mark,Smith,TX,1562.0,3000,1438
2708402,Jessica,Johnson,TX,1562.0,12000,10438
2708437,Joseph,Wilson,TX,1562.0,1800,238
2708490,David,Lee,TX,1561.0,2500,939
2702093,Thomas,Rodriguez,TX,1560.0,3000,1440
2702321,Margaret,Lopez,TX,1560.0,1800,240
2700075,Margaret,Anderson,TX,1559.0,3000,1441
2709991,John,Brown,TX,1557.0,2500,943
2706199,Betty,Smith,TX,1556.0,3000,1444
2706265,Mark,Johnson,TX,1555.0,12000,10445
2709053,Patricia,Smith,TX,1554.0,2000,446
2700418,David,Lopez,TX,1554.0,2000,446
2708231,Mary,Lewis,TX,1552.0,1800,248
2706320,Linda,Hernandez,TX,1551.0,9000,7449
2707575,Anthony,Wilson,TX,1550.0,4500,2950
2702915,Karen,Garcia,TX,1548.0,1800,252
2709614,Mark,Hernandez,TX,1548.0,2000,452
2705239,Sarah,Brown,TX,1548.0,1800,252
2704335,Lisa,Harris,TX,1547.0,1800,253
2705587,John,Gonzalez,TX,1547.0,3000,1453
2703553,Sarah,Ramirez,TX,1546.0,4500,2954
2709549,Susan,Martinez,TX,1545.0,3000,1455
2700210,Michael,Moore,TX,1539.0,2500,961
2703687,Nancy,Lee,TX,1534.0,2000,466
2705911,David,Martin,TX,1528.0,3000,1472
2706541,Sarah,Moore,TX,1526.0,2500,974
2709118,Linda,Rodriguez,TX,1524.0,2000,476
2709560,Elizabeth,Perez,TX,1524.0,4500,2976
2705157,Elizabeth,Lopez,TX,1522.0,2000,478
2709795,Jessica,Anderson,TX,1520.0,1800,280
2707208,Matthew,Rodriguez,TX,1520.0,4500,2980
2707779,Lisa,Taylor,TX,1518.0,2000,482
2701184,Anthony,Martin,TX,1517.0,2000,483
2709468,Robert,Johnson,TX,1515.0,2000,485
2702873,Barbara,Smith,TX,1513.0,2000,487
2702547,Joseph,Miller,TX,1511.0,4500,2989
2701561,Charles,Williams,TX,1509.0,3000,1491
2702620,Charles,Gonzalez,TX,1508.0,3000,1492
2708666,Matthew,White,TX,1507.0,2000,493
2702685,Nancy,Sanchez,TX,1504.0,2000,496
2708926,Robert,Miller,TX,1501.0,2000,499
2701492,David,Brown,TX,1500.0,4500,3000
2704071,Betty,Sanchez,TX,1499.0,3000,1501
2707448,Patricia,Wilson,TX,1498.0,2500,1002
2708569,Mark,Brown,TX,1496.0,2000,504
2707727,Betty,Hernandez,TX,1496.0,4500,3004
2708826,Sarah,Thompson,TX,1495.0,6000,4505
2707657,Christopher,Gonzalez,TX,1487.0,1800,313
2707041,Susan,Moore,TX,1484.0,1500,16
2708993,Patricia,Taylor,TX,1481.0,1500,19
2703156,Richard,Perez,TX,1480.0,6000,4520
2706150,Thomas,Lopez,TX,1480.0,4500,3020
2703389,Christopher,Jackson,TX,1471.0,4500,3029
2701615,Christopher,White,TX,1470.0,1800,330
2707704,Karen,Smith,TX,1468.0,2000,532
2707916,Jennifer,Martin,TX,1468.0,6000,4532
2706181,Elizabeth,Martinez,TX,1466.0,1800,334
2709268,Thomas,Thompson,TX,1466.0,3000,1534
2701590,Michael,Lee,TX,1466.0,1800,334
2707458,Nancy,Miller,TX,1466.0,6000,4534
2707351,Linda,Lopez,TX,1465.0,1500,35
2700199,Daniel,Ramirez,TX,1464.0,2000,536
2707494,Sarah,Thompson,TX,1464.0,6000,4536
2701899,Robert,Martin,TX,1464.0,1500,36
2703099,Anthony,Lewis,TX,1464.0,2000,536
2702183,Christopher,Johnson,TX,1462.0,1500,38
2700685,Jennifer,Martinez,TX,1462.0,4500,3038
2702126,John,Lopez,TX,1460.0,4500,3040
2707277,Anthony,Thomas,TX,1460.0,4500,3040
2709076,James,Robinson,TX,1458.0,2000,542
2705441,James,Lopez,TX,1455.0,2000,545
2701113,Betty,Smith,TX,1453.0,1500,47
2703883,Thomas,Williams,TX,1450.0,2500,1050
2701091,Sandra,Thompson,TX,1446.0,6000,4554
2709819,Barbara,Smith,TX,1442.0,2000,558
2706660,Robert,Moore,TX,1434.0,4500,3066
2701504,Charles,Robinson,TX,1433.0,3000,1567
2702723,Robert,Lee,TX,1432.0,3000,1568
2709665,Robert,Jones,TX,1432.0,12000,10568
2702621,Jennifer,Williams,TX,1432.0,2500,1068
2707365,Elizabeth,Harris,TX,1430.0,1800,370
2708959,Mary,White,TX,1429.0,2500,1071
2707114,Barbara,Thomas,TX,1426.0,4500,3074
2709770,David,Thompson,TX,1426.0,1800,374
2707896,Karen,Jones,TX,1426.0,1800,374
2704438,Thomas,Wilson,TX,1425.0,1500,75
2700305,Margaret,White,TX,1424.0,1500,76
2701139,Robert,Hernandez,TX,1422.0,2000,578
2704348,William,Johnson,TX,1421.0,3000,1579
2703948,Mark,Sanchez,TX,1420.0,9000,7580
2709776,William,Jones,TX,1416.0,1500,84
2700553,Richard,Ramirez,TX,1416.0,12000,10584
2701588,Mark,Wilson,TX,1415.0,3000,1585
2704812,Robert,Lopez,TX,1415.0,1500,85
2703996,Jennifer,Jackson,TX,1415.0,2500,1085
2704725,Joseph,Martinez,TX,1415.0,3000,1585
2706398,Mark,Lopez,TX,1414.0,2000,586
2702624,Nancy,Williams,TX,1408.0,3000,1592
2706533,Jessica,Martinez,TX,1406.0,1800,394
2703105,William,Jackson,TX,1405.0,2000,595
2708556,Christopher,Robinson,TX,1401.0,1500,99
2700430,Mary,Clark,TX,1400.0,1500,100
2703434,Robert,Lopez,TX,1400.0,1500,100
2703226,John,Martinez,TX,1399.0,3000,1601
2708279,Richard,Taylor,TX,1397.0,1500,103
2702244,David,Garcia,TX,1397.0,1800,403
2708418,Mark,Brown,TX,1395.0,1500,105
2708920,James,Thomas,TX,1394.0,4500,3106
2705325,Sandra,Thomas,TX,1393.0,9000,7607
2704567,David,Moore,TX,1392.0,1500,108
2707949,Thomas,Lewis,TX,1390.0,3000,1610
2701401,Robert,Robinson,TX,1388.0,1500,112
2707950,Lisa,Miller,TX,1387.0,2000,613
2709141,Michael,Gonzalez,TX,1386.0,4500,3114
2707181,Robert,Anderson,TX,1386.0,2500,1114
2700333,Joseph,Lee,TX,1386.0,1500,114
2706035,Robert,Harris,TX,1384.0,4500,3116
2709912,Patricia,Harris,TX,1383.0,1800,417
2706474,James,Lewis,TX,1383.0,2500,1117
2707931,Linda,Brown,TX,1382.0,2000,618
2709803,Betty,Perez,TX,1376.0,2500,1124
2706392,Susan,Hernandez,TX,1376.0,2500,1124
2700597,Mary,Martinez,TX,1371.0,2000,629
2702392,Nancy,Garcia,TX,1370.0,4500,3130
2704662,Matthew,Perez,TX,1364.0,1800,436
2708814,Mary,Jackson,TX,1364.0,4500,3136
2704114,James,Martin,TX,1363.0,1800,437
2707490,David,Lee,TX,1363.0,2000,637
2702945,Mary,Robinson,TX,1361.0,6000,4639
2708139,Betty,Wilson,TX,1359.0,1800,441
2705901,James,Lopez,TX,1355.0,1500,145
2702990,Richard,Smith,TX,1351.0,9000,7649
2705195,Christopher,Robinson,TX,1350.0,1500,150
2703545,Lisa,Garcia,TX,1346.0,2000,654
2702214,Mary,Perez,TX,1343.0,1800,457
2704681,Anthony,Sanchez,TX,1340.0,1800,460
2704989,Thomas,Johnson,TX,1340.0,1500,160
2709989,Anthony,Lee,TX,1340.0,3000,1660
2702484,Sandra,Thomas,TX,1339.0,3000,1661
2703294,Elizabeth,Moore,TX,1338.0,12000,10662
2709025,Thomas,Moore,TX,1338.0,2500,1162
2708827,Matthew,Rodriguez,TX,1336.0,12000,10664
2704287,Thomas,Miller,TX,1335.0,2500,1165
2707202,Sandra,Hernandez,TX,1334.0,1500,166
2702692,Jessica,Miller,TX,1334.0,1500,166
2708256,Anthony,Miller,TX,1332.0,1800,468
2708702,David,Moore,TX,1330.0,1500,170
2704118,Barbara,Brown,TX,1329.0,1500,171
2700455,Sandra,Harris,TX,1329.0,1500,171
2708755,Charles,Lewis,TX,1327.0,1800,473
2705696,Mary,Wilson,TX,1326.0,1800,474
2706349,William,Moore,TX,1322.0,1800,478
2704338,Richard,Martinez,TX,1322.0,1500,178
2709480,Daniel,Moore,TX,1321.0,1500,179
2707692,Mark,Wilson,TX,1321.0,3000,1679
2707520,Betty,Jackson,TX,1316.0,1500,184
2700485,Elizabeth,Smith,TX,1316.0,1500,184
2704645,Lisa,Miller,TX,1312.0,6000,4688
2705740,John,Moore,TX,1311.0,6000,4689
2700360,Jennifer,Taylor,TX,1310.0,1500,190
2709962,Robert,Williams,TX,1308.0,4500,3192
2708968,Matthew,Thomas,TX,1307.0,4500,3193
2702558,Susan,Rodriguez,TX,1306.0,9000,7694
2709451,James,Jackson,TX,1304.0,2500,1196
2708701,Sarah,Lopez,TX,1304.0,1500,196
2706547,Jennifer,Robinson,TX,1301.0,2000,699
2707463,Jennifer,Perez,TX,1300.0,2000,700
2702952,Michael,Moore,TX,1300.0,2500,1200
2706089,Thomas,Clark,TX,1300.0,2500,1200
2708125,John,Johnson,TX,1298.0,4500,3202
2706026,Jennifer,Hernandez,TX,1298.0,1800,502
2705843,John,Hernandez,TX,1296.0,1500,204
2709942,Richard,Wilson,TX,1295.0,1500,205
2704950,Lisa,Robinson,TX,1294.0,2000,706
2701678,Elizabeth,Martinez,TX,1293.0,9000,7707
2707218,James,Davis,TX,1293.0,2500,1207
2705065,Jessica,Hernandez,TX,1292.0,1800,508
2701646,Barbara,Martin,TX,1291.0,2500,1209
2709022,Barbara,White,TX,1290.0,4500,3210
2707082,Mark,Lopez,TX,1289.0,1500,211
2704951,Mark,Martinez,TX,1286.0,3000,1714
2701327,David,Brown,TX,1286.0,1500,214
2702414,Jessica,Brown,TX,1284.0,1800,516
2703455,Margaret,Davis,TX,1282.0,1500,218
2707790,Nancy,Lopez,TX,1281.0,3000,1719
2704002,Susan,Lee,TX,1280.0,6000,4720
2705847,Robert,Brown,TX,1276.0,3000,1724
2703181,Matthew,Lewis,TX,1273.0,1800,527
2702544,Betty,Ramirez,TX,1272.0,4500,3228
2704967,Karen,Jones,TX,1272.0,1800,528
2708908,Thomas,Williams,TX,1271.0,1500,229
2707880,Daniel,Lee,TX,1264.0,2000,736
2707262,Mary,Perez,TX,1264.0,2000,736
2707005,Robert,Anderson,TX,1260.0,2000,740
2702428,Richard,Hernandez,TX,1258.0,2000,742
2701228,Christopher,Robinson,TX,1256.0,2500,1244
2707385,Jennifer,Harris,TX,1255.0,2500,1245
2709369,Anthony,Martinez,TX,1254.0,2000,746
2707301,Margaret,Davis,TX,1254.0,1500,246
2709682,Karen,Davis,TX,1250.0,1500,250
2706122,Thomas,Sanchez,TX,1250.0,1800,550
2702180,Elizabeth,Rodriguez,TX,1247.0,2000,753
2702339,Karen,Davis,TX,1246.0,2500,1254
2707797,Joseph,Davis,TX,1244.0,3000,1756
2704953,David,Martinez,TX,1243.0,3000,1757
2705179,Joseph,Rodriguez,TX,1243.0,4500,3257
2705384,Christopher,Lopez,TX,1242.0,1800,558
2705444,Charles,Gonzalez,TX,1240.0,3000,1760
2707969,Joseph,Jackson,TX,1239.0,9000,7761
2702139,Lisa,Garcia,TX,1239.0,2500,1261
2705392,Anthony,Thompson,TX,1236.0,2000,764
2708540,Robert,Sanchez,TX,1234.0,2000,766
2708692,David,Sanchez,TX,1233.0,1500,267
2700885,Margaret,Anderson,TX,1232.0,4500,3268
2703380,Sandra,Robinson,TX,1232.0,6000,4768
2700036,Richard,Williams,TX,1231.0,12000,10769
2700320,Lisa,Perez,TX,1230.0,1800,570
2708575,James,Wilson,TX,1228.0,3000,1772
2709662,Betty,Thompson,TX,1228.0,2000,772
2707115,Karen,Williams,TX,1226.0,6000,4774
2704897,Daniel,Williams,TX,1226.0,1500,274
2708119,Barbara,Garcia,TX,1225.0,1800,575
2706587,Lisa,Ramirez,TX,1225.0,3000,1775
2708010,Charles,Garcia,TX,1223.0,2500,1277
2705116,Mary,Lewis,TX,1223.0,1800,577
2708358,Sandra,Harris,TX,1220.0,1500,280
2703499,Mary,Martinez,TX,1220.0,2500,1280
2709226,William,Robinson,TX,1220.0,1500,280
2700696,James,Moore,TX,1219.0,1800,581
2709572,Sandra,Martinez,TX,1217.0,1500,283
2705788,James,Thomas,TX,1213.0,2500,1287
2700915,Matthew,Johnson,TX,1212.0,1500,288
2702045,David,Martinez,TX,1212.0,2500,1288
2706770,Mark,Thomas,TX,1210.0,4500,3290
2701446,Sarah,Martinez,TX,1208.0,9000,7792
2701161,Barbara,Anderson,TX,1208.0,6000,4792
2709323,Nancy,Garcia,TX,1204.0,2500,1296
2706906,David,Gonzalez,TX,1203.0,12000,10797
2702473,David,Lewis,TX,1203.0,3000,1797
2706086,Anthony,Perez,TX,1201.0,1500,299
2704606,Joseph,Sanchez,TX,1199.0,9000,7801
2701042,Betty,Ramirez,TX,1199.0,1500,301
2708306,Christopher,Thompson,TX,1198.0,1800,602
2700435,Lisa,Thompson,TX,1197.0,6000,4803
2701474,Barbara,Wilson,TX,1195.0,2500,1305
2700540,Elizabeth,Williams,TX,1194.0,1500,306
2705699,Nancy,Hernandez,TX,1191.0,2000,809
2706845,Charles,White,TX,1190.0,2500,1310
2709092,Richard,Miller,TX,1189.0,3000,1811
2709007,Susan,Robinson,TX,1188.0,2000,812
2704447,Charles,Thompson,TX,1188.0,2000,812
2705349,Betty,Rodriguez,TX,1187.0,1500,313
2709045,Sandra,Moore,TX,1186.0,2000,814
2700809,Sarah,Thompson,TX,1186.0,2000,814
2705770,Thomas,Ramirez,TX,1186.0,2500,1314
2705677,Sarah,Ramirez,TX,1185.0,2500,1315
2702902,Susan,Anderson,TX,1184.0,1800,616
2704708,Jessica,Smith,TX,1184.0,2500,1316
2704143,Nancy,White,TX,1182.0,1500,318
2708629,Jessica,Martinez,TX,1181.0,2000,819
2705775,Joseph,Rodriguez,TX,1179.0,1800,621
2702996,Daniel,Lopez,TX,1179.0,2000,821
2702848,Robert,Rodriguez,TX,1176.0,2000,824
2707561,Charles,Perez,TX,1174.0,6000,4826
2702995,Christopher,Smith,TX,1174.0,1500,326
2700162,Richard,Wilson,TX,1174.0,4500,3326
2708795,Jennifer,Gonzalez,TX,1173.0,2000,827
2700745,Lisa,Martinez,TX,1172.0,9000,7828
2701041,Lisa,Miller,TX,1172.0,2500,1328
2704699,Susan,Johnson,TX,1170.0,1800,630
2704466,Linda,Jones,TX,1170.0,1500,330
2702569,Joseph,Sanchez,TX,1166.0,2500,1334
2704267,Barbara,Rodriguez,TX,1166.0,4500,3334
2704608,Robert,Ramirez,TX,1164.0,6000,4836
2706359,Joseph,Jackson,TX,1159.0,3000,1841
2709604,Michael,Lee,TX,1158.0,1800,642
2709707,Betty,Thomas,TX,1156.0,3000,1844
2704269,Michael,Brown,TX,1154.0,1500,346
2707912,Barbara,Gonzalez,TX,1154.0,1800,646
2702341,Joseph,Jones,TX,1154.0,3000,1846
2706744,Margaret,Perez,TX,1154.0,2000,846
2702783,Lisa,Moore,TX,1151.0,12000,10849
2708207,Lisa,Davis,TX,1151.0,1500,349
2706153,Mark,Lee,TX,1149.0,1500,351
2702912,Patricia,Robinson,TX,1147.0,1800,653
2708178,Nancy,Wilson,TX,1147.0,3000,1853
2702480,Lisa,Lewis,TX,1143.0,1800,657
2708408,Michael,Perez,TX,1143.0,1500,357
2700123,Karen,Jackson,TX,1143.0,3000,1857
2700357,Joseph,Davis,TX,1143.0,1800,657
2704747,Thomas,Thompson,TX,1142.0,1500,358
2704063,Robert,Lee,TX,1142.0,6000,4858
2702676,Betty,Thomas,TX,1140.0,4500,3360
2700282,Joseph,Wilson,TX,1140.0,1500,360
2702627,David,Jackson,TX,1140.0,1500,360
2703692,Mary,Harris,TX,1138.0,1800,662
2705973,Elizabeth,Miller,TX,1137.0,3000,1863
2708089,Daniel,Thomas,TX,1136.0,6000,4864
2702644,Matthew,Clark,TX,1135.0,9000,7865
2704395,James,Taylor,TX,1132.0,2500,1368
2704801,James,Davis,TX,1130.0,2500,1370
2700296,Joseph,Thomas,TX,1126.0,2500,1374
2704574,William,Sanchez,TX,1126.0,4500,3374
2709066,Christopher,Williams,TX,1125.0,1800,675
2707591,Sarah,Sanchez,TX,1124.0,1500,376
2707354,Charles,Rodriguez,TX,1123.0,6000,4877
2704549,Elizabeth,Lewis,TX,1122.0,3000,1878
2709990,Jessica,Lee,TX,1121.0,2000,879
2700946,Jessica,Martin,TX,1117.0,6000,4883
2709306,Matthew,Williams,TX,1114.0,1500,386
2701142,James,Hernandez,TX,1111.0,6000,4889
2707508,Christopher,Lee,TX,1110.0,2000,890
2707855,Matthew,White,TX,1108.0,6000,4892
2703186,John,Rodriguez,TX,1105.0,2500,1395
2704176,Daniel,Harris,TX,1101.0,2000,899
2702209,Margaret,Hernandez,TX,1101.0,2000,899
2701260,Elizabeth,Martinez,TX,1100.0,2000,900
2704485,Karen,Jones,TX,1098.0,1500,402
2707134,Thomas,Brown,TX,1096.0,2000,904
2706134,Susan,Brown,TX,1096.0,9000,7904
2702964,Susan,Clark,TX,1095.0,1800,705
2703279,Michael,Clark,TX,1094.0,2500,1406
2704113,David,Smith,TX,1094.0,6000,4906
2701159,James,Clark,TX,1091.0,1800,709
2708307,Anthony,Clark,TX,1090.0,2500,1410
2705060,Jennifer,Sanchez,TX,1090.0,3000,1910
2704703,Nancy,Gonzalez,TX,1090.0,2500,1410
2706071,Thomas,Lewis,TX,1089.0,1800,711
2701116,Matthew,Miller,TX,1087.0,1800,713
2708019,Betty,Lee,TX,1084.0,2500,1416
2705603,Margaret,Sanchez,TX,1084.0,1800,716
2703748,Anthony,Brown,TX,1083.0,1500,417
2700201,Robert,Williams,TX,1083.0,3000,1917
2700787,Thomas,Hernandez,TX,1082.0,3000,1918
2708266,Mary,Garcia,TX,1076.0,4500,3424
2709778,Christopher,Martinez,TX,1075.0,2000,925
2707576,Karen,Brown,TX,1074.0,1500,426
2707993,Matthew,Lee,TX,1073.0,3000,1927
2703253,Sarah,Brown,TX,1072.0,1800,728
2704728,Christopher,Martinez,TX,1072.0,2500,1428
2701087,Anthony,Ramirez,TX,1072.0,1800,728
2706424,Mark,Jones,TX,1070.0,2500,1430
2705910,Jennifer,Perez,TX,1069.0,2500,1431
2703324,Barbara,Williams,TX,1064.0,1500,436
2701586,Mark,Wilson,TX,1061.0,3000,1939
2709105,Susan,White,TX,1060.0,3000,1940
2702322,Christopher,White,TX,1059.0,3000,1941
2706928,William,Hernandez,TX,1056.0,2000,944
2707580,Jennifer,Jones,TX,1056.0,1800,744
2704711,David,Sanchez,TX,1055.0,12000,10945
2701251,Linda,Moore,TX,1053.0,2000,947
2701530,Margaret,Lee,TX,1050.0,3000,1950
2704707,James,Martinez,TX,1050.0,9000,7950
2702457,Nancy,Miller,TX,1049.0,1500,451
2701954,Susan,Miller,TX,1049.0,1800,751
2703704,Michael,Brown,TX,1046.0,12000,10954
2701465,Robert,Jones,TX,1045.0,1500,455
2704206,Charles,Robinson,TX,1045.0,1800,755
2709552,Linda,Lopez,TX,1044.0,1500,456
2701378,John,Harris,TX,1043.0,6000,4957
2706305,Barbara,Moore,TX,1042.0,2500,1458
2705511,Sandra,Johnson,TX,1041.0,1800,759
2709947,Barbara,Ramirez,TX,1041.0,3000,1959
2707769,William,Clark,TX,1041.0,3000,1959
2702809,Margaret,White,TX,1039.0,1500,461
2709208,Thomas,Lee,TX,1032.0,1800,768
2702459,Charles,Davis,TX,1031.0,6000,4969
2702311,Charles,Perez,TX,1031.0,1800,769
2706347,Matthew,Moore,TX,1029.0,3000,1971
2702293,Jessica,Lewis,TX,1028.0,2000,972
2700780,Barbara,Lee,TX,1027.0,1500,473
2708469,Charles,Smith,TX,1026.0,2500,1474
2703780,Matthew,Rodriguez,TX,1025.0,1500,475
2704765,Sarah,Lopez,TX,1025.0,1800,775
2708466,Elizabeth,Rodriguez,TX,1024.0,3000,1976
2709097,Jessica,Perez,TX,1024.0,1500,476
2700565,Elizabeth,Perez,TX,1024.0,3000,1976
2705230,Jennifer,Davis,TX,1023.0,4500,3477
2703737,Matthew,Williams,TX,1020.0,2000,980
2708531,Linda,Smith,TX,1018.0,4500,3482
2706169,Linda,Martin,TX,1017.0,1800,783
2709072,David,Anderson,TX,1016.0,2500,1484
2700606,Mary,Garcia,TX,1015.0,1800,785
2702795,Linda,Perez,TX,1014.0,2500,1486
2703887,William,Miller,TX,1014.0,1500,486
2709968,Joseph,Garcia,TX,1013.0,1500,487
2701665,Sarah,Smith,TX,1012.0,1500,488
2709047,James,Martinez,TX,1010.0,1500,490
2707633,David,Lee,TX,1008.0,1500,492
2702602,Karen,Lopez,TX,1008.0,1500,492
2706271,John,Johnson,TX,1008.0,3000,1992
2704451,John,Perez,TX,1008.0,3000,1992
2708595,Susan,Jackson,TX,1006.0,1800,794
2708220,Barbara,Johnson,TX,1005.0,1500,495
2700652,Michael,Brown,TX,1004.0,2500,1496
2703910,Sandra,Lewis,TX,1000.0,2500,1500
2702510,Mark,Thomas,TX,1000.0,1500,500
2705634,Matthew,Perez,TX,998.0,1500,502
2708940,Daniel,Jones,TX,998.0,6000,5002
2704757,Joseph,Garcia,TX,998.0,1800,802
2703562,Joseph,Rodriguez,TX,997.0,2500,1503
2706289,William,Perez,TX,997.0,1500,503
2702707,James,Davis,TX,997.0,1500,503
2706939,Jessica,Perez,TX,995.0,2000,1005
2708351,William,Jones,TX,994.0,1800,806
2709535,John,Lopez,TX,993.0,2000,1007
2703670,David,Sanchez,TX,993.0,2000,1007
2706997,Anthony,Gonzalez,TX,992.0,2000,1008
2706058,Betty,Davis,TX,990.0,3000,2010
2705967,Robert,Garcia,TX,989.0,4500,3511
2705512,Mary,Rodriguez,TX,986.0,1500,514
2707264,Jennifer,Jones,TX,986.0,2000,1014
2705078,Margaret,Moore,TX,984.0,3000,2016
2700508,John,Thompson,TX,984.0,1000,16
2703410,John,Sanchez,TX,984.0,2500,1516
2706082,Margaret,Sanchez,TX,980.0,3000,2020
2701458,Linda,Garcia,TX,979.0,1000,21
2701572,Charles,Jackson,TX,978.0,1000,22
2708596,Mark,Ramirez,TX,977.0,2500,1523
2703955,Joseph,Lee,TX,975.0,1000,25
2700743,Daniel,Thompson,TX,974.0,1500,526
2708245,Patricia,Hernandez,TX,974.0,1000,26
2708097,Lisa,Moore,TX,973.0,1500,527
2705083,Thomas,Garcia,TX,971.0,3000,2029
2709122,Anthony,Moore,TX,971.0,1800,829
2700867,Matthew,Davis,TX,969.0,2500,1531
2708014,Joseph,Smith,TX,967.0,4500,3533
2700362,Mary,Moore,TX,966.0,1800,834
2708047,Charles,Martin,TX,964.0,1500,536
2707626,Richard,Brown,TX,962.0,2500,1538
2709181,David,Hernandez,TX,962.0,1000,38
2709474,Patricia,Williams,TX,961.0,1000,39
2708092,Elizabeth,Moore,TX,960.0,1800,840
2702476,Richard,Thomas,TX,958.0,3000,2042
2705579,Sandra,Lewis,TX,957.0,2000,1043
2701250,John,Perez,TX,957.0,1500,543
2707286,Betty,Ramirez,TX,957.0,1500,543
2706085,Margaret,Gonzalez,TX,955.0,3000,2045
2700793,Sandra,Lopez,TX,954.0,2500,1546
2707234,David,Anderson,TX,954.0,1000,46
2708367,Mary,Wilson,TX,954.0,9000,8046
2703073,Elizabeth,Lewis,TX,951.0,1000,49
2700995,Susan,Smith,TX,951.0,1000,49
2709745,David,Lewis,TX,951.0,4500,3549
2707395,Mary,Perez,TX,949.0,1000,51
2709506,Matthew,Brown,TX,948.0,1000,52
2708478,Jennifer,Martinez,TX,947.0,6000,5053
2705628,Christopher,Davis,TX,947.0,6000,5053
2707366,Elizabeth,Robinson,TX,946.0,1000,54
2705787,Mary,Lee,TX,946.0,1000,54
2703097,Robert,Ramirez,TX,945.0,1500,555
2704870,Sandra,Lewis,TX,944.0,1000,56
2705300,Sarah,Martinez,TX,944.0,1000,56
2704677,Mary,Thomas,TX,944.0,1800,856
2705228,John,Taylor,TX,942.0,2500,1558
2704858,Betty,Robinson,TX,939.0,2000,1061
2702409,Daniel,Perez,TX,937.0,1500,563
2701626,Sandra,Ramirez,TX,936.0,1800,864
2707060,Joseph,Smith,TX,936.0,1500,564
2702853,Richard,Moore,TX,934.0,2500,1566
2702763,Linda,Miller,TX,932.0,1000,68
2703104,Elizabeth,Harris,TX,932.0,2500,1568
2701664,Linda,Miller,TX,931.0,1000,69
2706606,Anthony,Harris,TX,930.0,6000,5070
2702000,Karen,Davis,TX,929.0,1000,71
2708396,Patricia,Jones,TX,928.0,1500,572
2707700,Michael,Wilson,TX,927.0,4500,3573
2708711,James,Johnson,TX,927.0,4500,3573
2703757,Mark,Sanchez,TX,924.0,2000,1076
2703574,Mary,Sanchez,TX,923.0,1500,577
2701826,James,Jones,TX,921.0,1000,79
2708165,Patricia,Smith,TX,921.0,1000,79
2705871,Sandra,Moore,TX,917.0,1800,883
2702325,Elizabeth,Williams,TX,917.0,4500,3583
2700932,Elizabeth,Davis,TX,915.0,1800,885
2704692,Elizabeth,Garcia,TX,914.0,1000,86
2700158,Susan,Gonzalez,TX,912.0,1000,88
2709450,Karen,Smith,TX,911.0,2000,1089
2704890,Charles,Lopez,TX,911.0,1000,89
2704306,Barbara,Martinez,TX,908.0,3000,2092
2708012,Thomas,Thomas,TX,907.0,1000,93
2700266,Matthew,Taylor,TX,904.0,1800,896
2704598,Elizabeth,Perez,TX,904.0,1500,596
2705202,Sarah,Jackson,TX,903.0,2000,1097
2702125,Thomas,Lopez,TX,903.0,1800,897
2708285,Michael,Robinson,TX,902.0,1000,98
2703598,Karen,Moore,TX,902.0,2000,1098
2709418,Daniel,Rodriguez,TX,902.0,1500,598
2704013,Patricia,Hernandez,TX,901.0,1800,899
2706607,Linda,Johnson,TX,901.0,3000,2099
2707052,Charles,Miller,TX,900.0,1000,100
2707292,Richard,Moore,TX,900.0,2500,1600
2709499,Nancy,Jones,TX,900.0,1500,600
2708849,Thomas,Robinson,TX,898.0,1000,102
2707713,David,Martin,TX,898.0,1000,102
2708589,Christopher,White,TX,897.0,9000,8103
2705828,Jessica,Robinson,TX,897.0,3000,2103
2702588,Barbara,Smith,TX,897.0,2500,1603
2705781,David,Rodriguez,TX,897.0,1500,603
2706404,John,Miller,TX,896.0,1800,904
2708293,David,Garcia,TX,896.0,2000,1104
2709335,John,Lee,TX,896.0,3000,2104
2702903,Joseph,Taylor,TX,896.0,1000,104
2703391,John,Thomas,TX,895.0,2500,1605
2703582,Susan,Rodriguez,TX,894.0,2500,1606
2702223,Nancy,Wilson,TX,894.0,3000,2106
2701302,David,Thompson,TX,894.0,1000,106
2700115,Betty,Taylor,TX,894.0,3000,2106
2703172,John,Perez,TX,890.0,2000,1110
2708096,Richard,Miller,TX,889.0,2500,1611
2704147,Mary,Martin,TX,888.0,1500,612
2706520,Mary,Lopez,TX,888.0,9000,8112
2704282,Daniel,Robinson,TX,885.0,2000,1115
2704836,Daniel,Anderson,TX,883.0,12000,11117
2709847,Sarah,Smith,TX,882.0,1000,118
2704095,John,Garcia,TX,882.0,1800,918
2703912,Jennifer,Taylor,TX,882.0,6000,5118
2701923,Susan,Sanchez,TX,881.0,2000,1119
2708971,Karen,Davis,TX,881.0,4500,3619
2705002,Linda,Miller,TX,880.0,1000,120
2702793,Richard,Lopez,TX,879.0,4500,3621
2701957,John,Gonzalez,TX,879.0,4500,3621
