DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2702696,FCS547-6145856,05/05/2025,03/26/2011,3000,1990,1010,1010,Lewis,John,626-21-9171,8659 Pine Ave,San Francisco,CA,94101,02/24/1991,(235) 819-8918,john.lewis2696@dummyemail.com,HOME 8659 Pine Ave San Francisco CA 94101,White,Karen,252-36-8293,3241 Cedar Ln,San Antonio,TX,78201.0,HOME 3241 Cedar Ln San Antonio TX 78201,05/08/1971,(318) 494-3552,karen.white5392@mail.com,350,Bi-Weekly,07/13/2022,350,125,12/09/2017,Acme Corp,Retail Clerk,8646 Birch St,San Diego,CA,92101,(340) 728-4283,3 years,UNITED LEGAL GROUP,National Bonding,900,693,Sibling,150000
2702720,FCS869-5769958,10/06/2024,03/20/2011,2500,462,2038,2038,Lee,John,474-74-3090,2353 Court St,Phoenix,AZ,85001,02/03/1978,(716) 567-8638,john.lee2720@dummyemail.com,HOME 2353 Court St Phoenix AZ 85001,,,,,,,,,,,,200,Weekly,01/01/2024,200,163,04/26/2016,Global Services LLC,Teacher,6131 Spruce St,New York,NY,10001,(552) 335-9357,11 years,UNITED LEGAL GROUP,ABC Insurance Co.,1200,667,Father,50000
2702765,FCS663-8305826,05/29/2024,01/24/2015,6000,1791,4209,4209,Ramirez,John,214-90-3568,9973 2nd St,Philadelphia,PA,19101,05/02/1999,(731) 440-9341,john.ramirez2765@example.com,HOME 9973 2nd St Philadelphia PA 19101,,,,,,,,,,,,300,Monthly,02/28/2023,300,104,01/02/2021,Global Services LLC,Dietary Aide,7340 Main St,Indianapolis,IN,46201,(641) 437-3689,18 years,PRIMARY OWNER INC,Liberty Bonds Co.,1500,675,Father,90000
2702810,FCS780-3104304,03/13/2025,09/27/2017,6000,1684,4316,4316,Martin,John,640-71-5715,484 Birch St,Phoenix,AZ,85001,04/12/1959,(557) 336-9157,john.martin2810@mail.com,HOME 484 Birch St Phoenix AZ 85001,,,,,,,,,,,,150,Weekly,09/08/2025,150,92,08/27/2019,Global Services LLC,Waiter,5574 Hillcrest Rd,Jacksonville,FL,32099,(660) 939-2617,15 years,PRIMARY OWNER INC,ABC Insurance Co.,1500,190,Employer,75000
2702827,FCS505-6812055,09/15/2024,09/10/2025,12000,4947,7053,7053,Anderson,John,582-66-7051,8911 Cedar Ln,San Diego,CA,92101,02/06/1959,(637) 540-9759,john.anderson2827@dummyemail.com,HOME 8911 Cedar Ln San Diego CA 92101,Johnson,Sandra,283-64-1452,1483 Spruce St,Seattle,WA,98101.0,HOME 1483 Spruce St Seattle WA 98101,12/25/1943,(457) 686-5357,sandra.johnson5654@mail.com,400,Weekly,06/24/2024,400,147,05/24/2025,Global Services LLC,Plumber,1088 Forest Ave,San Jose,CA,95101,(969) 863-7541,7 years,PRIMARY OWNER INC,United Surety,500,166,Friend,50000
2702907,FCS539-4790334,07/12/2024,12/21/2011,1000,771,229,229,Martin,John,892-31-9652,799 4th St,Phoenix,AZ,85001,06/03/1999,(725) 907-3126,john.martin2907@example.com,HOME 799 4th St Phoenix AZ 85001,Hernandez,Barbara,124-79-6781,6569 4th St,Chicago,IL,60601.0,HOME 6569 4th St Chicago IL 60601,12/05/1984,(648) 919-7025,barbara.hernandez5814@emailtest.org,300,Bi-Weekly,12/03/2021,300,213,09/10/2016,United Legal Group,Manager,2533 Maple Ave,Columbus,OH,43085,(740) 385-9705,0 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,97,Mother,75000
2702917,FCS776-6534837,12/23/2024,08/31/2025,1000,521,479,479,Smith,John,675-51-8233,9177 Court St,Los Angeles,CA,90001,11/10/1950,(512) 560-9227,john.smith2917@emailtest.org,HOME 9177 Court St Los Angeles CA 90001,,,,,,,,,,,,300,Monthly,03/25/2024,300,202,04/29/2025,St. Francis Sr. Residence (NLE),Warehouse Worker,6832 Hillcrest Rd,Dallas,TX,75201,(442) 332-1092,15 years,UNITED LEGAL GROUP,United Surety,1800,271,Employer,90000
2702930,FCS664-9218350,08/24/2025,04/20/2025,1800,1256,544,544,Davis,John,212-15-4598,1622 Birch St,San Antonio,TX,78201,02/11/1952,(847) 813-9901,john.davis2930@testmail.com,HOME 1622 Birch St San Antonio TX 78201,,,,,,,,,,,,400,Monthly,02/08/2021,400,376,09/27/2023,Main St Manufacturing,Construction Worker,6681 Hillcrest Rd,El Paso,TX,79901,(522) 775-6577,13 years,OWNER NAME LLC,United Surety,1200,76,Mother,150000
2702935,FCS714-5860693,01/16/2025,01/16/2021,2000,409,1591,1591,Gonzalez,John,593-19-9817,9059 Hillcrest Rd,Fort Worth,TX,76101,06/10/1987,(317) 436-4957,john.gonzalez2935@emailtest.org,HOME 9059 Hillcrest Rd Fort Worth TX 76101,Jones,Susan,635-86-2997,8603 Washington St,Detroit,MI,48201.0,HOME 8603 Washington St Detroit MI 48201,11/08/1982,(752) 945-6507,susan.jones5870@mail.com,400,Bi-Weekly,04/27/2024,400,68,02/12/2023,Acme Corp,Software Engineer,6146 Elm St,Nashville,TN,37201,(564) 336-5163,2 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1500,792,Friend,150000
2702956,FCS303-9889770,10/02/2025,02/17/2011,2000,1931,69,69,Smith,John,531-33-2493,3689 Oak St,Denver,CO,80014,03/17/1987,(600) 367-3693,john.smith2956@emailtest.org,HOME 3689 Oak St Denver CO 80014,Perez,Linda,407-71-1094,2042 Lakeview Dr,Fort Worth,TX,76101.0,HOME 2042 Lakeview Dr Fort Worth TX 76101,12/27/1960,(997) 558-3566,linda.perez5912@dummyemail.com,500,Bi-Weekly,06/06/2022,500,94,11/02/2024,Global Services LLC,Software Engineer,9852 Washington St,Denver,CO,80014,(259) 858-8223,2 years,OWNER NAME LLC,ABC Insurance Co.,1800,1472,Mother,90000
2702960,FCS888-4202587,04/09/2024,09/05/2012,2000,1334,666,666,Jackson,John,170-12-8656,6043 Elm St,Nashville,TN,37201,03/22/1993,(773) 832-7502,john.jackson2960@mail.com,HOME 6043 Elm St Nashville TN 37201,,,,,,,,,,,,300,Bi-Weekly,09/18/2023,300,62,09/19/2023,Acme Corp,Electrician,9778 Birch St,Seattle,WA,98101,(559) 820-5115,4 years,UNITED LEGAL GROUP 3RD PARTY COLL,Liberty Bonds Co.,900,430,Spouse,150000
2702961,FCS260-2654985,06/19/2024,12/27/2024,3000,2494,506,506,Garcia,John,679-30-4753,2086 Main St,Charlotte,NC,28201,04/10/1995,(494) 617-8159,john.garcia2961@emailtest.org,HOME 2086 Main St Charlotte NC 28201,,,,,,,,,,,,400,Weekly,06/13/2021,400,226,11/10/2023,St. Francis Sr. Residence (NLE),Plumber,2768 Washington St,Philadelphia,PA,19101,(707) 414-9968,17 years,OWNER NAME LLC,Liberty Bonds Co.,1800,965,Employer,50000
2702965,FCS261-8305834,04/02/2025,10/05/2019,1500,692,808,808,Moore,John,776-18-4983,4134 Pine Ave,El Paso,TX,79901,03/26/1954,(479) 436-5097,john.moore2965@dummyemail.com,HOME 4134 Pine Ave El Paso TX 79901,Martin,David,190-37-2523,6948 Washington St,Indianapolis,IN,46201.0,HOME 6948 Washington St Indianapolis IN 46201,04/12/1948,(382) 761-9876,david.martin5930@dummyemail.com,150,Bi-Weekly,06/09/2025,150,150,11/21/2021,St. Francis Sr. Residence (NLE),Waiter,2645 Hillcrest Rd,Seattle,WA,98101,(814) 728-6509,8 years,PRIMARY OWNER INC,Liberty Bonds Co.,1200,1172,Sister,150000
2702978,FCS146-8835698,07/04/2024,02/04/2025,12000,3222,8778,8778,Thompson,John,635-34-8131,5384 Maple Ave,Detroit,MI,48201,11/12/1980,(945) 632-3394,john.thompson2978@mail.com,HOME 5384 Maple Ave Detroit MI 48201,,,,,,,,,,,,500,Monthly,09/27/2024,500,246,05/17/2023,St. Francis Sr. Residence (NLE),Chef,3442 Spruce St,Denver,CO,80014,(360) 366-5354,18 years,PRIMARY OWNER INC,Liberty Bonds Co.,900,553,Sibling,90000
2703028,FCS274-3982689,06/09/2025,07/27/2019,4500,2789,1711,1711,Wilson,John,197-62-7732,1056 Pine Ave,Boston,MA,2101,04/09/1967,(262) 913-7360,john.wilson3028@mail.com,HOME 1056 Pine Ave Boston MA 02101,,,,,,,,,,,,250,Monthly,06/06/2022,250,134,04/20/2017,St. Francis Sr. Residence (NLE),Retail Clerk,2371 Lakeview Dr,Fort Worth,TX,76101,(743) 851-2511,17 years,OWNER NAME LLC,Liberty Bonds Co.,1500,724,Mother,150000
2703072,FCS809-3511112,09/06/2025,08/16/2011,6000,5771,229,229,Smith,John,352-25-5446,2613 Maple Ave,Los Angeles,CA,90001,05/21/1984,(555) 426-1532,john.smith3072@mail.com,HOME 2613 Maple Ave Los Angeles CA 90001,,,,,,,,,,,,350,Weekly,09/21/2022,350,316,06/05/2020,St. Francis Sr. Residence (NLE),Construction Worker,8929 Hillcrest Rd,San Jose,CA,95101,(559) 701-1623,10 years,PRIMARY OWNER INC,National Bonding,1800,1512,Friend,90000
2703077,FCS893-6993578,04/04/2024,12/22/2011,9000,1111,7889,7889,Jackson,John,572-88-8788,5651 Main St,San Francisco,CA,94101,08/14/1978,(763) 994-1315,john.jackson3077@emailtest.org,HOME 5651 Main St San Francisco CA 94101,,,,,,,,,,,,500,Monthly,12/08/2022,500,422,02/24/2022,Main St Manufacturing,Driver,4649 Hillcrest Rd,Boston,MA,2101,(310) 645-8847,4 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1800,551,Spouse,90000
2703094,FCS859-5949892,05/24/2025,06/30/2013,1500,1349,151,151,Garcia,John,688-71-7916,4245 Main St,Charlotte,NC,28201,08/08/1961,(244) 867-6537,john.garcia3094@example.com,HOME 4245 Main St Charlotte NC 28201,,,,,,,,,,,,350,Monthly,01/29/2022,350,32,09/24/2025,Acme Corp,Accountant,1515 3rd St,Dallas,TX,75201,(494) 618-9992,17 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,52,Spouse,50000
2703106,FCS866-6230205,05/29/2025,10/10/2015,1000,931,69,69,Miller,John,305-86-6552,9486 Oak St,Charlotte,NC,28201,03/08/1980,(503) 914-2405,john.miller3106@example.com,HOME 9486 Oak St Charlotte NC 28201,,,,,,,,,,,,250,Monthly,06/21/2022,250,29,02/09/2016,United Legal Group,Software Engineer,7025 Hillcrest Rd,New York,NY,10001,(587) 429-5779,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,500,311,Spouse,75000
2703110,FCS383-7832464,03/07/2025,10/21/2021,3000,613,2387,2387,Smith,John,643-33-2688,9762 Maple Ave,San Jose,CA,95101,04/06/1969,(895) 759-1319,john.smith3110@mail.com,HOME 9762 Maple Ave San Jose CA 95101,Martin,Sarah,887-62-8899,1965 4th St,Houston,TX,77001.0,HOME 1965 4th St Houston TX 77001,01/16/1993,(980) 308-7679,sarah.martin6220@example.com,150,Monthly,01/20/2023,150,142,05/01/2022,Global Services LLC,Receptionist,4043 3rd St,Detroit,MI,48201,(891) 532-4562,4 years,OWNER NAME LLC,Liberty Bonds Co.,500,372,Father,100000
2703172,FCS791-8446612,12/05/2024,03/23/2024,2000,1110,890,890,Perez,John,354-58-1953,2184 4th St,Houston,TX,77001,12/14/1987,(316) 634-2646,john.perez3172@emailtest.org,HOME 2184 4th St Houston TX 77001,,,,,,,,,,,,400,Monthly,07/30/2022,400,253,10/21/2024,United Legal Group,Administrative Assistant,5496 2nd St,Nashville,TN,37201,(283) 820-1626,16 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,1058,Co-signer,50000
2703186,FCS587-4628495,05/13/2025,01/05/2017,2500,1395,1105,1105,Rodriguez,John,715-41-2712,8972 Court St,Austin,TX,73301,04/02/1988,(289) 594-8864,john.rodriguez3186@example.com,HOME 8972 Court St Austin TX 73301,,,,,,,,,,,,200,Bi-Weekly,05/03/2022,200,73,07/01/2018,United Legal Group,Plumber,2285 Court St,Austin,TX,73301,(488) 572-9966,5 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,152,Co-signer,150000
2703200,FCS392-4983815,01/21/2024,06/09/2018,2000,234,1766,1766,Rodriguez,John,206-27-4999,3940 Maple Ave,San Francisco,CA,94101,03/05/1969,(746) 849-4557,john.rodriguez3200@dummyemail.com,HOME 3940 Maple Ave San Francisco CA 94101,,,,,,,,,,,,200,Weekly,10/11/2025,200,130,10/18/2024,Acme Corp,Receptionist,1410 Ridgeway Dr,San Diego,CA,92101,(870) 936-1914,13 years,OWNER NAME LLC,ABC Insurance Co.,1500,1016,Friend,50000
2703226,FCS976-7300083,09/06/2025,07/17/2014,3000,1601,1399,1399,Martinez,John,582-60-9430,6459 Cedar Ln,Dallas,TX,75201,12/13/1997,(389) 628-9053,john.martinez3226@dummyemail.com,HOME 6459 Cedar Ln Dallas TX 75201,,,,,,,,,,,,250,Weekly,12/25/2021,250,3,12/12/2023,St. Francis Sr. Residence (NLE),Chef,5090 Sunset Blvd,Fort Worth,TX,76101,(477) 704-2868,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,285,Sibling,90000
2703246,FCS417-1534456,05/15/2025,02/21/2014,1500,1132,368,368,Miller,John,221-51-2455,6094 Maple Ave,Oklahoma City,OK,73101,08/22/1974,(709) 513-3263,john.miller3246@emailtest.org,HOME 6094 Maple Ave Oklahoma City OK 73101,,,,,,,,,,,,150,Monthly,10/23/2024,150,10,10/17/2025,Global Services LLC,Construction Worker,9584 Lakeview Dr,Washington,DC,20001,(947) 828-3809,1 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1500,981,Sibling,50000
2703268,FCS379-5929127,12/07/2024,04/19/2019,9000,3393,5607,5607,White,John,236-90-2631,1596 Washington St,Fort Worth,TX,76101,01/05/1971,(324) 479-3379,john.white3268@dummyemail.com,HOME 1596 Washington St Fort Worth TX 76101,,,,,,,,,,,,250,Weekly,07/17/2022,250,150,12/08/2016,St. Francis Sr. Residence (NLE),Receptionist,4142 Hillcrest Rd,Philadelphia,PA,19101,(293) 408-3953,18 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,1392,Mother,150000
2703338,FCS421-8313822,10/01/2024,09/18/2012,1800,363,1437,1437,Gonzalez,John,459-35-4827,6836 Washington St,Los Angeles,CA,90001,01/10/1980,(703) 713-6400,john.gonzalez3338@testmail.com,HOME 6836 Washington St Los Angeles CA 90001,,,,,,,,,,,,150,Monthly,10/16/2023,150,133,02/28/2021,St. Francis Sr. Residence (NLE),Chef,817 Ridgeway Dr,El Paso,TX,79901,(424) 854-4260,7 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,426,Spouse,90000
2703354,FCS937-7083925,04/18/2024,04/10/2012,12000,4625,7375,7375,Sanchez,John,804-80-2117,8510 Sunset Blvd,Charlotte,NC,28201,10/16/1999,(635) 345-2766,john.sanchez3354@emailtest.org,HOME 8510 Sunset Blvd Charlotte NC 28201,,,,,,,,,,,,250,Bi-Weekly,12/31/2021,250,12,06/26/2020,Main St Manufacturing,Manager,6130 Cherry Ln,Austin,TX,73301,(431) 415-8144,10 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,114,Sister,50000
2703391,FCS888-1921875,08/25/2024,03/06/2014,2500,1605,895,895,Thomas,John,668-97-9474,2730 Birch St,El Paso,TX,79901,05/01/1986,(238) 378-7370,john.thomas3391@emailtest.org,HOME 2730 Birch St El Paso TX 79901,,,,,,,,,,,,400,Monthly,04/09/2023,400,374,01/28/2024,Global Services LLC,Warehouse Worker,2655 Washington St,San Francisco,CA,94101,(468) 668-9481,8 years,OWNER NAME LLC,ABC Insurance Co.,1500,290,Sibling,100000
2703410,FCS721-5967680,03/18/2025,06/03/2022,2500,1516,984,984,Sanchez,John,706-74-5301,4679 Cedar Ln,Austin,TX,73301,03/28/1996,(475) 956-3313,john.sanchez3410@dummyemail.com,HOME 4679 Cedar Ln Austin TX 73301,,,,,,,,,,,,150,Weekly,05/08/2022,150,28,02/03/2017,Global Services LLC,Nurse,5306 3rd St,Boston,MA,2101,(798) 432-9585,16 years,UNITED LEGAL GROUP,United Surety,1500,815,Friend,100000
2703418,FCS993-9971244,07/29/2025,09/14/2020,1500,936,564,564,Miller,John,775-52-7774,2555 Cherry Ln,Austin,TX,73301,07/16/1976,(364) 456-4354,john.miller3418@example.com,HOME 2555 Cherry Ln Austin TX 73301,,,,,,,,,,,,400,Monthly,09/08/2021,400,167,10/22/2018,St. Francis Sr. Residence (NLE),Accountant,3330 Birch St,Jacksonville,FL,32099,(301) 299-3695,7 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,182,Spouse,75000
2703421,FCS500-2419669,08/09/2024,03/06/2024,1800,1185,615,615,Lee,John,894-66-6776,2769 4th St,Seattle,WA,98101,09/25/1988,(801) 606-2358,john.lee3421@emailtest.org,HOME 2769 4th St Seattle WA 98101,,,,,,,,,,,,350,Weekly,10/27/2025,350,30,11/29/2017,Main St Manufacturing,Plumber,7359 Main St,San Antonio,TX,78201,(407) 983-9161,6 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,653,Sibling,90000
2703433,FCS430-8854238,01/04/2025,11/06/2015,4500,52,4448,4448,Taylor,John,594-27-9607,1620 Cedar Ln,Denver,CO,80014,12/18/1986,(305) 440-6477,john.taylor3433@dummyemail.com,HOME 1620 Cedar Ln Denver CO 80014,,,,,,,,,,,,400,Bi-Weekly,12/04/2020,400,333,12/24/2023,St. Francis Sr. Residence (NLE),Mechanic,3970 Lakeview Dr,Jacksonville,FL,32099,(581) 663-9981,11 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1800,1182,Employer,90000
2703438,FCS672-8591450,08/16/2024,05/29/2019,2500,1082,1418,1418,Harris,John,168-34-4110,7390 Washington St,Columbus,OH,43085,06/09/1956,(306) 890-8552,john.harris3438@testmail.com,HOME 7390 Washington St Columbus OH 43085,,,,,,,,,,,,300,Monthly,04/04/2021,300,232,05/18/2018,St. Francis Sr. Residence (NLE),Plumber,131 Spruce St,Indianapolis,IN,46201,(623) 488-1569,7 years,PRIMARY OWNER INC,Liberty Bonds Co.,900,45,Mother,100000
2703510,FCS513-1535567,02/28/2025,07/11/2011,3000,162,2838,2838,Lewis,John,672-78-1942,2568 Washington St,Phoenix,AZ,85001,05/08/1980,(795) 657-4450,john.lewis3510@dummyemail.com,HOME 2568 Washington St Phoenix AZ 85001,,,,,,,,,,,,500,Weekly,04/19/2025,500,176,09/17/2019,Acme Corp,Mechanic,7852 Maple Ave,Los Angeles,CA,90001,(955) 902-3588,14 years,OWNER NAME LLC,ABC Insurance Co.,1200,1034,Spouse,90000
2703533,FCS904-8040935,04/28/2025,07/19/2013,1000,209,791,791,Harris,John,854-43-5159,9370 Birch St,Indianapolis,IN,46201,01/04/1989,(554) 621-8669,john.harris3533@example.com,HOME 9370 Birch St Indianapolis IN 46201,Ramirez,Margaret,235-30-7131,8880 Washington St,Fort Worth,TX,76101.0,HOME 8880 Washington St Fort Worth TX 76101,11/12/1997,(739) 434-2584,margaret.ramirez7066@testmail.com,250,Weekly,10/07/2021,250,18,05/16/2021,Main St Manufacturing,Chef,300 Ridgeway Dr,Jacksonville,FL,32099,(725) 690-7634,17 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,195,Father,75000
2703619,FCS492-6206911,05/18/2024,02/16/2023,1500,1081,419,419,Brown,John,369-45-9004,4035 Court St,San Jose,CA,95101,11/30/1997,(423) 431-3729,john.brown3619@dummyemail.com,HOME 4035 Court St San Jose CA 95101,,,,,,,,,,,,250,Monthly,12/06/2022,250,17,02/28/2019,St. Francis Sr. Residence (NLE),Sales Associate,4749 3rd St,Indianapolis,IN,46201,(473) 722-2154,13 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1200,553,Employer,50000
2703635,FCS844-3533057,02/09/2025,02/01/2025,2000,1336,664,664,Brown,John,411-85-4638,7126 Hillcrest Rd,Indianapolis,IN,46201,05/21/1991,(654) 783-5520,john.brown3635@dummyemail.com,HOME 7126 Hillcrest Rd Indianapolis IN 46201,,,,,,,,,,,,250,Weekly,11/29/2024,250,94,05/04/2024,Global Services LLC,Teacher,2591 Court St,Austin,TX,73301,(744) 984-2649,3 years,OWNER NAME LLC,Liberty Bonds Co.,900,256,Parent,150000
2703646,FCS431-5782705,02/15/2024,05/11/2019,2500,2479,21,21,Taylor,John,865-51-9322,9241 Oak St,Boston,MA,2101,07/12/1985,(783) 803-5288,john.taylor3646@emailtest.org,HOME 9241 Oak St Boston MA 02101,,,,,,,,,,,,400,Monthly,07/16/2022,400,304,01/13/2016,Main St Manufacturing,Chef,1196 Forest Ave,San Antonio,TX,78201,(424) 251-8443,19 years,OWNER NAME LLC,Liberty Bonds Co.,1500,1310,Sister,100000
2703663,FCS944-3673898,02/08/2025,08/18/2017,1000,384,616,616,Hernandez,John,733-42-8301,1581 Court St,Jacksonville,FL,32099,11/11/1997,(886) 669-8714,john.hernandez3663@testmail.com,HOME 1581 Court St Jacksonville FL 32099,Gonzalez,Matthew,878-87-8596,7686 Hillcrest Rd,Chicago,IL,60601.0,HOME 7686 Hillcrest Rd Chicago IL 60601,07/22/1948,(507) 400-8368,matthew.gonzalez7326@testmail.com,150,Bi-Weekly,02/09/2025,150,50,06/16/2018,Global Services LLC,Receptionist,6191 Oak St,San Jose,CA,95101,(870) 339-4983,14 years,UNITED LEGAL GROUP,National Bonding,1800,653,Sister,150000
2703669,FCS200-5660008,12/11/2024,09/09/2015,4500,1133,3367,3367,Davis,John,111-53-6944,7975 Court St,Philadelphia,PA,19101,05/29/1986,(388) 776-8941,john.davis3669@testmail.com,HOME 7975 Court St Philadelphia PA 19101,,,,,,,,,,,,500,Weekly,03/27/2023,500,44,10/18/2022,United Legal Group,Teacher,5533 Spruce St,Philadelphia,PA,19101,(299) 469-8893,10 years,UNITED LEGAL GROUP,United Surety,1800,1257,Sibling,90000
2703723,FCS524-1145066,02/12/2025,11/27/2022,1500,619,881,881,Miller,John,464-72-3839,3397 3rd St,San Francisco,CA,94101,07/20/1963,(541) 739-8466,john.miller3723@emailtest.org,HOME 3397 3rd St San Francisco CA 94101,,,,,,,,,,,,500,Monthly,05/23/2024,500,491,04/28/2021,United Legal Group,Software Engineer,8105 Spruce St,Seattle,WA,98101,(662) 801-4289,16 years,OWNER NAME LLC,National Bonding,500,21,Mother,100000
2703732,FCS804-9616067,09/24/2024,04/19/2011,2500,491,2009,2009,Lewis,John,680-70-8681,1778 Birch St,Seattle,WA,98101,12/28/1954,(227) 628-6116,john.lewis3732@mail.com,HOME 1778 Birch St Seattle WA 98101,Williams,James,228-42-1631,6113 Forest Ave,New York,NY,10001.0,HOME 6113 Forest Ave New York NY 10001,05/23/1974,(245) 269-7183,james.williams7464@testmail.com,400,Weekly,03/31/2021,400,85,03/04/2021,St. Francis Sr. Residence (NLE),Customer Service,8544 Hillcrest Rd,Houston,TX,77001,(535) 936-6505,9 years,OWNER NAME LLC,National Bonding,1800,1390,Friend,75000
2703872,FCS497-4597547,01/12/2024,01/24/2020,1000,266,734,734,Lopez,John,155-16-3393,4973 Pine Ave,San Diego,CA,92101,03/06/1983,(231) 546-7492,john.lopez3872@emailtest.org,HOME 4973 Pine Ave San Diego CA 92101,Williams,Charles,346-59-1075,8408 Pine Ave,El Paso,TX,79901.0,HOME 8408 Pine Ave El Paso TX 79901,11/12/1953,(592) 351-8781,charles.williams7744@mail.com,100,Monthly,02/14/2023,100,52,05/09/2023,Global Services LLC,Construction Worker,8572 Elm St,Phoenix,AZ,85001,(575) 957-4405,0 years,PRIMARY OWNER INC,United Surety,1200,297,Father,90000
2703881,FCS991-9558473,07/17/2024,07/13/2024,2500,314,2186,2186,Jackson,John,644-21-7407,2602 Ridgeway Dr,Detroit,MI,48201,01/01/1954,(435) 477-9241,john.jackson3881@mail.com,HOME 2602 Ridgeway Dr Detroit MI 48201,,,,,,,,,,,,300,Weekly,04/12/2025,300,37,04/11/2019,United Legal Group,Warehouse Worker,441 Sunset Blvd,New York,NY,10001,(885) 993-5973,4 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1800,89,Employer,50000
2703885,FCS625-7673108,08/29/2024,02/02/2012,2500,894,1606,1606,Anderson,John,623-16-3257,644 3rd St,San Diego,CA,92101,04/09/1999,(481) 768-9312,john.anderson3885@dummyemail.com,HOME 644 3rd St San Diego CA 92101,,,,,,,,,,,,300,Bi-Weekly,03/21/2021,300,176,06/04/2020,Global Services LLC,Chef,7413 Elm St,Nashville,TN,37201,(651) 845-6396,6 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",900,383,Employer,75000
2703898,FCS983-8151060,10/27/2024,11/29/2020,6000,4140,1860,1860,Davis,John,651-65-2074,2259 4th St,Denver,CO,80014,02/04/1956,(942) 238-9346,john.davis3898@example.com,HOME 2259 4th St Denver CO 80014,,,,,,,,,,,,400,Bi-Weekly,12/23/2020,400,79,05/10/2017,United Legal Group,Receptionist,1620 Lakeview Dr,San Jose,CA,95101,(239) 288-1550,15 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",500,299,Sister,150000
2703914,FCS264-5795603,09/19/2025,10/17/2024,6000,1598,4402,4402,Harris,John,666-29-2951,2402 Maple Ave,San Jose,CA,95101,02/22/1964,(921) 942-8786,john.harris3914@emailtest.org,HOME 2402 Maple Ave San Jose CA 95101,,,,,,,,,,,,150,Bi-Weekly,02/06/2022,150,35,11/27/2023,Global Services LLC,Construction Worker,5261 2nd St,Columbus,OH,43085,(311) 766-2366,19 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1500,1242,Sister,150000
2703934,FCS318-4896725,01/06/2024,07/18/2013,1500,1155,345,345,Harris,John,588-20-9943,2845 Walnut St,New York,NY,10001,03/29/1964,(299) 329-6431,john.harris3934@emailtest.org,HOME 2845 Walnut St New York NY 10001,Thompson,James,179-15-3734,5495 Court St,Denver,CO,80014.0,HOME 5495 Court St Denver CO 80014,05/29/1960,(790) 789-7086,james.thompson7868@example.com,350,Monthly,01/17/2021,350,115,03/04/2022,United Legal Group,Warehouse Worker,8411 Cherry Ln,San Jose,CA,95101,(341) 639-1871,15 years,UNITED LEGAL GROUP,United Surety,1200,1089,Employer,150000
2703936,FCS846-4035050,09/07/2025,04/17/2017,1000,500,500,500,Smith,John,819-18-7337,7115 Lakeview Dr,Denver,CO,80014,03/22/1966,(792) 813-6853,john.smith3936@testmail.com,HOME 7115 Lakeview Dr Denver CO 80014,,,,,,,,,,,,200,Monthly,11/16/2021,200,0,04/25/2018,United Legal Group,Accountant,9484 Court St,Phoenix,AZ,85001,(604) 872-4110,16 years,PRIMARY OWNER INC,United Surety,900,521,Parent,150000
