DefendantID,BondPowerNumber,PrintDate,LastPaymentDate,TotalBilled,TotalReceived,AccountBalance,BondBalance,CustomersLastName,CustomersFirstName,CustomersSSN,CustomersAddress1,CustomersCity,CustomersState,CustomersZIP,CustomersDOB,CustomersPhone,CustomersEMail,CustomerCompleteAddress,CosignersLastName,CosignersFirstName,CosignersSSN,CosignersAddress1,CosignersCity,CosignersState,CosignersZIP,CosignersCompleteAddress,CosignersDOB,CosignersPhone,CosignersEmail,PlanAmount,Frequency,PaymentDueDate,NextPaymentDueAmount,LastPaymentAmount,BondDate,EmployerName,Occupation,EmployerAddress,EmployerCity,EmployerStateID,EmployerZip,EmployerPhone,LengthOfEmployment,OwnerName,InsurerName,Total_Premium,Total_AR,Relationship,BondAmount
2704755,FCS116-6883454,10/02/2024,07/24/2021,9000,2351,6649,6649,Brown,Karen,505-19-2166,7844 Court St,San Francisco,CA,94101,07/02/1988,(782) 365-7974,karen.brown4755@mail.com,HOME 7844 Court St San Francisco CA 94101,,,,,,,,,,,,400,Weekly,07/02/2024,400,239,09/28/2018,St. Francis Sr. Residence (NLE),Sales Associate,8219 Pine Ave,Seattle,WA,98101,(505) 932-8017,5 years,PRIMARY OWNER INC,National Bonding,900,637,Sibling,90000
2704756,FCS557-4114519,08/21/2024,03/15/2025,1800,6,1794,1794,Wilson,James,714-88-2367,605 Court St,Denver,CO,80014,06/01/1970,(493) 540-8434,james.wilson4756@emailtest.org,HOME 605 Court St Denver CO 80014,,,,,,,,,,,,400,Monthly,09/01/2021,400,166,01/10/2023,Main St Manufacturing,Mechanic,5647 Birch St,Detroit,MI,48201,(218) 742-7733,20 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1200,74,Friend,100000
2704757,FCS197-1282577,10/18/2024,04/19/2013,1800,802,998,998,Garcia,Joseph,330-71-9851,1924 Main St,San Antonio,TX,78201,12/11/1998,(256) 629-6351,joseph.garcia4757@dummyemail.com,HOME 1924 Main St San Antonio TX 78201,Brown,Joseph,348-90-6160,274 Ridgeway Dr,Phoenix,AZ,85001.0,HOME 274 Ridgeway Dr Phoenix AZ 85001,06/25/1991,(478) 650-7405,joseph.brown9514@testmail.com,250,Monthly,03/25/2022,250,1,06/17/2020,Global Services LLC,Retail Clerk,7539 Ridgeway Dr,El Paso,TX,79901,(208) 526-5277,14 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1500,223,Sister,90000
2704758,FCS657-3766658,07/31/2024,06/25/2024,6000,2706,3294,3294,Martin,Robert,675-73-1046,1076 Oak St,Denver,CO,80014,07/12/2000,(223) 578-3393,robert.martin4758@mail.com,HOME 1076 Oak St Denver CO 80014,,,,,,,,,,,,200,Weekly,07/29/2023,200,98,08/12/2021,United Legal Group,Teacher,4936 Spruce St,San Jose,CA,95101,(793) 329-7536,11 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,900,184,Spouse,150000
2704759,FCS989-1295071,03/09/2025,04/12/2016,12000,7547,4453,4453,Wilson,Jessica,629-46-8776,8257 Birch St,Chicago,IL,60601,10/10/1954,(850) 845-1788,jessica.wilson4759@example.com,HOME 8257 Birch St Chicago IL 60601,White,James,583-83-2826,2373 Forest Ave,Columbus,OH,43085.0,HOME 2373 Forest Ave Columbus OH 43085,06/01/1986,(486) 892-1289,james.white9518@mail.com,200,Monthly,11/03/2024,200,165,10/26/2022,United Legal Group,Teacher,3393 Forest Ave,Denver,CO,80014,(381) 314-9851,20 years,PRIMARY OWNER INC,ABC Insurance Co.,1200,804,Employer,100000
2704760,FCS532-4518967,01/11/2024,01/24/2013,2500,469,2031,2031,Martinez,Michael,113-44-8760,4945 Oak St,Dallas,TX,75201,05/28/1978,(506) 596-6218,michael.martinez4760@example.com,HOME 4945 Oak St Dallas TX 75201,,,,,,,,,,,,150,Weekly,09/30/2023,150,136,03/10/2023,St. Francis Sr. Residence (NLE),Plumber,9333 Forest Ave,Detroit,MI,48201,(679) 311-9011,5 years,OWNER NAME LLC,ABC Insurance Co.,1500,781,Parent,90000
2704761,FCS322-2230633,03/06/2025,09/26/2022,3000,1826,1174,1174,Lee,Margaret,618-99-6881,904 Maple Ave,Detroit,MI,48201,07/06/1978,(279) 959-5873,margaret.lee4761@example.com,HOME 904 Maple Ave Detroit MI 48201,,,,,,,,,,,,400,Monthly,09/14/2021,400,380,02/23/2023,Global Services LLC,Customer Service,6064 Sunset Blvd,Seattle,WA,98101,(881) 796-8381,6 years,PRIMARY OWNER INC,Liberty Bonds Co.,1500,1249,Sister,50000
2704762,FCS697-5009367,05/19/2025,01/13/2015,9000,1051,7949,7949,Harris,Betty,465-87-1601,4512 Walnut St,San Antonio,TX,78201,09/22/1989,(513) 278-4640,betty.harris4762@emailtest.org,HOME 4512 Walnut St San Antonio TX 78201,,,,,,,,,,,,100,Weekly,09/27/2025,100,69,06/10/2021,Global Services LLC,Driver,7199 2nd St,Detroit,MI,48201,(723) 962-7344,1 years,PRIMARY OWNER INC,United Surety,1500,547,Sibling,150000
2704764,FCS134-5527942,07/20/2025,03/23/2016,1500,3,1497,1497,Johnson,Mary,510-29-3766,9922 Forest Ave,Washington,DC,20001,01/11/1973,(732) 977-9241,mary.johnson4764@emailtest.org,HOME 9922 Forest Ave Washington DC 20001,,,,,,,,,,,,400,Monthly,03/26/2025,400,24,05/13/2025,United Legal Group,Security Guard,4087 Cherry Ln,El Paso,TX,79901,(985) 217-7651,6 years,OWNER NAME LLC,Liberty Bonds Co.,1500,183,Co-signer,50000
2704765,FCS964-9186148,05/30/2024,10/26/2023,1800,775,1025,1025,Lopez,Sarah,371-14-4816,5452 Walnut St,San Antonio,TX,78201,12/18/1979,(917) 719-8774,sarah.lopez4765@emailtest.org,HOME 5452 Walnut St San Antonio TX 78201,,,,,,,,,,,,200,Weekly,05/10/2021,200,99,09/17/2019,St. Francis Sr. Residence (NLE),Electrician,7140 Washington St,Houston,TX,77001,(426) 238-1083,15 years,UNITED LEGAL GROUP,ABC Insurance Co.,900,681,Friend,100000
2704766,FCS951-2713065,10/02/2025,02/13/2013,9000,7897,1103,1103,Anderson,Barbara,749-68-4314,2686 Maple Ave,Columbus,OH,43085,02/18/1996,(295) 636-6083,barbara.anderson4766@dummyemail.com,HOME 2686 Maple Ave Columbus OH 43085,Hernandez,Christopher,760-44-7836,5889 4th St,Indianapolis,IN,46201.0,HOME 5889 4th St Indianapolis IN 46201,10/27/1993,(703) 340-8193,christopher.hernandez9532@example.com,200,Bi-Weekly,02/28/2024,200,60,07/28/2024,United Legal Group,Plumber,3273 Washington St,Phoenix,AZ,85001,(924) 820-7870,12 years,UNITED LEGAL GROUP 3RD PARTY COLL,United Surety,1500,803,Father,75000
2704767,FCS569-6613135,11/30/2023,06/02/2018,2000,173,1827,1827,Williams,William,555-42-5241,2795 Walnut St,Oklahoma City,OK,73101,07/05/1987,(828) 934-6603,william.williams4767@mail.com,HOME 2795 Walnut St Oklahoma City OK 73101,,,,,,,,,,,,500,Monthly,02/09/2023,500,186,05/18/2024,St. Francis Sr. Residence (NLE),Security Guard,9610 Cherry Ln,Boston,MA,2101,(913) 837-9719,16 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1800,967,Co-signer,50000
2704769,FCS989-4579470,05/28/2025,09/16/2023,1800,1059,741,741,Rodriguez,Daniel,620-95-8379,2700 Forest Ave,Jacksonville,FL,32099,07/26/1959,(580) 583-7109,daniel.rodriguez4769@dummyemail.com,HOME 2700 Forest Ave Jacksonville FL 32099,,,,,,,,,,,,200,Monthly,02/27/2025,200,62,09/22/2022,Acme Corp,Driver,7326 Elm St,Boston,MA,2101,(267) 586-8368,14 years,OWNER NAME LLC,Liberty Bonds Co.,500,367,Co-signer,150000
2704770,FCS970-2430359,08/17/2024,10/18/2017,4500,152,4348,4348,White,Anthony,284-83-3250,2099 Main St,El Paso,TX,79901,01/17/1965,(422) 271-5251,anthony.white4770@example.com,HOME 2099 Main St El Paso TX 79901,Moore,Anthony,288-12-1653,3893 Hillcrest Rd,Dallas,TX,75201.0,HOME 3893 Hillcrest Rd Dallas TX 75201,03/21/1946,(442) 391-5548,anthony.moore9540@dummyemail.com,300,Monthly,11/25/2020,300,267,08/31/2023,Global Services LLC,Nurse,6411 Cherry Ln,San Diego,CA,92101,(904) 426-3131,10 years,OWNER NAME LLC,Liberty Bonds Co.,1200,431,Sibling,50000
2704771,FCS451-8775033,11/12/2025,12/28/2021,12000,3156,8844,8844,Wilson,Jessica,336-30-1745,1722 Ridgeway Dr,Boston,MA,2101,05/18/1978,(834) 819-8691,jessica.wilson4771@dummyemail.com,HOME 1722 Ridgeway Dr Boston MA 02101,Thompson,Margaret,752-83-2825,7360 Washington St,Philadelphia,PA,19101.0,HOME 7360 Washington St Philadelphia PA 19101,01/21/1970,(500) 443-3617,margaret.thompson9542@example.com,350,Weekly,06/09/2022,350,181,06/17/2020,Global Services LLC,Security Guard,122 Cherry Ln,Seattle,WA,98101,(587) 372-3031,2 years,UNITED LEGAL GROUP,ABC Insurance Co.,900,853,Parent,50000
2704773,FCS658-7095069,08/24/2025,04/16/2019,4500,1947,2553,2553,Thomas,Margaret,717-59-7101,1220 Spruce St,Phoenix,AZ,85001,08/10/1968,(857) 388-5761,margaret.thomas4773@example.com,HOME 1220 Spruce St Phoenix AZ 85001,,,,,,,,,,,,150,Monthly,05/11/2022,150,58,05/21/2018,St. Francis Sr. Residence (NLE),Warehouse Worker,4846 Washington St,Detroit,MI,48201,(479) 403-2877,4 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",500,69,Friend,100000
2704774,FCS840-9838901,11/10/2025,05/10/2023,12000,2518,9482,9482,Sanchez,Susan,677-28-1124,3312 Spruce St,Philadelphia,PA,19101,11/07/1958,(455) 357-8016,susan.sanchez4774@dummyemail.com,HOME 3312 Spruce St Philadelphia PA 19101,Thomas,Susan,304-58-2508,9532 Main St,New York,NY,10001.0,HOME 9532 Main St New York NY 10001,05/14/1994,(232) 616-5650,susan.thomas9548@mail.com,500,Bi-Weekly,11/09/2023,500,4,12/17/2021,Acme Corp,Nurse,5783 Washington St,Detroit,MI,48201,(656) 746-6070,3 years,UNITED LEGAL GROUP,Liberty Bonds Co.,900,354,Father,150000
2704775,FCS594-8878478,07/22/2024,06/05/2015,6000,4052,1948,1948,Ramirez,Matthew,249-47-5346,3093 Walnut St,Boston,MA,2101,03/22/1968,(322) 712-3337,matthew.ramirez4775@example.com,HOME 3093 Walnut St Boston MA 02101,Ramirez,Linda,177-68-6907,9802 2nd St,Jacksonville,FL,32099.0,HOME 9802 2nd St Jacksonville FL 32099,11/23/1960,(322) 608-5234,linda.ramirez9550@mail.com,300,Weekly,05/11/2024,300,22,01/20/2020,Global Services LLC,Accountant,3581 Elm St,Seattle,WA,98101,(522) 827-7209,2 years,PRIMARY OWNER INC,ABC Insurance Co.,500,393,Father,100000
2704776,FCS629-9377602,06/22/2025,03/27/2017,2500,1538,962,962,Gonzalez,Karen,677-64-2094,9541 Forest Ave,Charlotte,NC,28201,06/23/1954,(374) 864-7139,karen.gonzalez4776@dummyemail.com,HOME 9541 Forest Ave Charlotte NC 28201,,,,,,,,,,,,400,Weekly,04/08/2023,400,357,12/31/2019,United Legal Group,Warehouse Worker,4448 2nd St,San Francisco,CA,94101,(507) 853-5286,18 years,PRIMARY OWNER INC,"Financial Casualty & Surety, Inc.",1200,290,Parent,90000
2704777,FCS616-2761741,12/04/2024,01/03/2024,1000,282,718,718,Jackson,Joseph,879-16-1721,6726 Sunset Blvd,Philadelphia,PA,19101,01/16/1950,(933) 647-4690,joseph.jackson4777@testmail.com,HOME 6726 Sunset Blvd Philadelphia PA 19101,,,,,,,,,,,,250,Weekly,02/08/2023,250,118,09/20/2020,Global Services LLC,Security Guard,9709 Spruce St,Detroit,MI,48201,(773) 608-3533,18 years,UNITED LEGAL GROUP,Liberty Bonds Co.,1500,895,Sibling,90000
2704778,FCS996-1450732,09/17/2025,05/15/2018,9000,5824,3176,3176,Jones,Mary,680-29-3237,9890 3rd St,Washington,DC,20001,02/16/1993,(441) 793-3854,mary.jones4778@testmail.com,HOME 9890 3rd St Washington DC 20001,,,,,,,,,,,,400,Monthly,02/07/2021,400,271,02/28/2024,Global Services LLC,Mechanic,2008 Hillcrest Rd,Houston,TX,77001,(386) 996-5553,16 years,UNITED LEGAL GROUP,United Surety,1200,1073,Parent,50000
2704779,FCS442-3208556,11/24/2023,12/21/2013,6000,2136,3864,3864,Johnson,Sandra,500-61-9163,8411 Walnut St,Austin,TX,73301,11/11/1961,(918) 391-8478,sandra.johnson4779@mail.com,HOME 8411 Walnut St Austin TX 73301,Lewis,Christopher,242-82-5384,8879 Forest Ave,Los Angeles,CA,90001.0,HOME 8879 Forest Ave Los Angeles CA 90001,04/10/1991,(485) 226-3115,christopher.lewis9558@mail.com,500,Monthly,02/23/2021,500,72,09/12/2019,St. Francis Sr. Residence (NLE),Driver,2190 Sunset Blvd,El Paso,TX,79901,(361) 246-4547,5 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,500,425,Mother,75000
2704780,FCS915-8713740,03/20/2024,12/26/2024,9000,6778,2222,2222,Garcia,Nancy,737-59-7487,645 4th St,El Paso,TX,79901,07/19/1955,(569) 963-2363,nancy.garcia4780@testmail.com,HOME 645 4th St El Paso TX 79901,,,,,,,,,,,,500,Bi-Weekly,04/25/2023,500,383,09/08/2022,Global Services LLC,Electrician,4861 Spruce St,Washington,DC,20001,(384) 880-4205,19 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",900,120,Father,50000
2704781,FCS462-3003997,03/21/2024,02/18/2021,2500,1448,1052,1052,Jackson,Daniel,693-21-4483,7922 Birch St,Philadelphia,PA,19101,03/08/1994,(862) 694-4861,daniel.jackson4781@mail.com,HOME 7922 Birch St Philadelphia PA 19101,,,,,,,,,,,,400,Monthly,06/23/2024,400,53,08/07/2019,Global Services LLC,Warehouse Worker,2370 3rd St,Houston,TX,77001,(411) 957-4922,11 years,PRIMARY OWNER INC,United Surety,1800,241,Sister,90000
2704782,FCS972-5973144,04/08/2024,08/14/2024,3000,452,2548,2548,Johnson,Jennifer,809-92-4009,9419 2nd St,San Antonio,TX,78201,05/21/1977,(271) 350-3959,jennifer.johnson4782@dummyemail.com,HOME 9419 2nd St San Antonio TX 78201,,,,,,,,,,,,400,Weekly,09/23/2025,400,122,07/03/2018,Acme Corp,Mechanic,164 Cedar Ln,Charlotte,NC,28201,(329) 408-9649,8 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,461,Sibling,150000
2704784,FCS740-1517397,10/13/2025,10/07/2013,2500,108,2392,2392,Clark,Matthew,391-66-1659,2359 Forest Ave,Seattle,WA,98101,04/05/1988,(260) 271-2404,matthew.clark4784@dummyemail.com,HOME 2359 Forest Ave Seattle WA 98101,,,,,,,,,,,,350,Bi-Weekly,08/15/2024,350,318,02/22/2022,Main St Manufacturing,Driver,9508 Oak St,Phoenix,AZ,85001,(808) 699-8807,14 years,PRIMARY OWNER INC,Liberty Bonds Co.,1500,236,Parent,100000
2704786,FCS186-9898942,02/12/2024,07/06/2016,2000,1288,712,712,Lewis,Susan,133-61-4805,5885 Oak St,Houston,TX,77001,07/01/1958,(646) 267-9168,susan.lewis4786@example.com,HOME 5885 Oak St Houston TX 77001,Williams,Anthony,665-67-7794,7885 Washington St,Jacksonville,FL,32099.0,HOME 7885 Washington St Jacksonville FL 32099,01/04/1964,(548) 498-9149,anthony.williams9572@dummyemail.com,250,Monthly,12/21/2021,250,242,05/23/2025,Main St Manufacturing,Dietary Aide,685 Hillcrest Rd,Nashville,TN,37201,(828) 919-8218,16 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",900,214,Father,50000
2704787,FCS487-9214742,12/01/2023,10/27/2022,2000,1281,719,719,Thomas,Jennifer,100-46-1638,8015 Lakeview Dr,Los Angeles,CA,90001,06/10/1997,(297) 683-2898,jennifer.thomas4787@dummyemail.com,HOME 8015 Lakeview Dr Los Angeles CA 90001,,,,,,,,,,,,250,Monthly,05/26/2024,250,179,12/21/2015,St. Francis Sr. Residence (NLE),Customer Service,7447 3rd St,New York,NY,10001,(357) 545-9430,4 years,OWNER NAME LLC,Liberty Bonds Co.,1800,799,Friend,150000
2704788,FCS710-4755369,04/11/2025,10/18/2017,4500,8,4492,4492,Lee,Joseph,546-72-4375,3115 Ridgeway Dr,Houston,TX,77001,04/20/1950,(766) 206-8514,joseph.lee4788@example.com,HOME 3115 Ridgeway Dr Houston TX 77001,,,,,,,,,,,,350,Monthly,06/17/2022,350,345,05/23/2017,Global Services LLC,Customer Service,3094 Cedar Ln,Jacksonville,FL,32099,(898) 543-9540,7 years,UNITED LEGAL GROUP,ABC Insurance Co.,900,199,Employer,150000
2704789,FCS422-8010418,03/13/2024,08/31/2022,9000,279,8721,8721,Sanchez,Margaret,244-86-5880,4537 Forest Ave,Philadelphia,PA,19101,02/12/1988,(224) 454-9898,margaret.sanchez4789@example.com,HOME 4537 Forest Ave Philadelphia PA 19101,,,,,,,,,,,,500,Monthly,08/05/2021,500,282,12/10/2023,United Legal Group,Chef,3154 Sunset Blvd,Charlotte,NC,28201,(270) 659-5967,5 years,OWNER NAME LLC,United Surety,1800,1767,Father,100000
2704790,FCS979-4617366,10/15/2025,12/27/2012,6000,1530,4470,4470,Wilson,Mark,114-17-8971,6578 Spruce St,Houston,TX,77001,07/18/1991,(351) 462-2897,mark.wilson4790@testmail.com,HOME 6578 Spruce St Houston TX 77001,Thompson,Anthony,849-14-8629,7452 2nd St,Indianapolis,IN,46201.0,HOME 7452 2nd St Indianapolis IN 46201,05/29/1982,(789) 629-2959,anthony.thompson9580@example.com,150,Weekly,10/26/2023,150,26,11/03/2023,St. Francis Sr. Residence (NLE),Electrician,3818 Hillcrest Rd,New York,NY,10001,(307) 909-5073,16 years,OWNER NAME LLC,United Surety,1500,189,Spouse,90000
2704792,FCS886-4801406,09/14/2024,02/06/2013,1000,390,610,610,Jackson,John,288-22-9448,7625 3rd St,San Francisco,CA,94101,05/28/1979,(445) 674-3444,john.jackson4792@testmail.com,HOME 7625 3rd St San Francisco CA 94101,Gonzalez,William,397-95-5341,6709 Ridgeway Dr,Los Angeles,CA,90001.0,HOME 6709 Ridgeway Dr Los Angeles CA 90001,12/04/1983,(237) 391-1249,william.gonzalez9584@dummyemail.com,300,Bi-Weekly,08/19/2023,300,105,10/21/2021,United Legal Group,Dietary Aide,1656 2nd St,San Antonio,TX,78201,(775) 344-8287,0 years,OWNER NAME LLC,Liberty Bonds Co.,500,442,Sibling,75000
2704793,FCS200-3853846,06/24/2025,05/29/2024,1500,922,578,578,Clark,Mark,531-84-9612,5494 Hillcrest Rd,Phoenix,AZ,85001,08/30/1956,(537) 294-2804,mark.clark4793@mail.com,HOME 5494 Hillcrest Rd Phoenix AZ 85001,,,,,,,,,,,,150,Bi-Weekly,04/24/2024,150,97,10/23/2025,St. Francis Sr. Residence (NLE),Driver,7471 Sunset Blvd,Dallas,TX,75201,(566) 202-5470,3 years,OWNER NAME LLC,National Bonding,1800,435,Parent,90000
2704794,FCS719-1743677,11/05/2024,12/17/2020,2500,1876,624,624,Jones,James,443-34-2190,5016 Washington St,Detroit,MI,48201,08/08/1988,(910) 801-3355,james.jones4794@dummyemail.com,HOME 5016 Washington St Detroit MI 48201,Wilson,Betty,779-71-9782,6904 Lakeview Dr,Los Angeles,CA,90001.0,HOME 6904 Lakeview Dr Los Angeles CA 90001,08/04/1968,(721) 694-2037,betty.wilson9588@example.com,350,Monthly,07/21/2021,350,315,03/19/2018,United Legal Group,Construction Worker,2553 Lakeview Dr,Houston,TX,77001,(721) 652-2254,18 years,UNITED LEGAL GROUP,United Surety,500,248,Mother,150000
2704795,FCS608-4573157,07/19/2024,02/16/2019,6000,2069,3931,3931,Smith,Betty,145-33-6002,8182 Pine Ave,Phoenix,AZ,85001,11/09/1990,(772) 684-1012,betty.smith4795@testmail.com,HOME 8182 Pine Ave Phoenix AZ 85001,,,,,,,,,,,,350,Monthly,06/04/2024,350,246,01/26/2019,Global Services LLC,Warehouse Worker,1415 Elm St,Jacksonville,FL,32099,(723) 439-6399,3 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",500,72,Sibling,75000
2704798,FCS637-1356697,05/18/2024,10/21/2014,3000,1589,1411,1411,Lopez,Sandra,249-45-4338,6353 Main St,New York,NY,10001,05/19/1980,(288) 885-3664,sandra.lopez4798@dummyemail.com,HOME 6353 Main St New York NY 10001,White,Barbara,566-61-7521,3519 Court St,Chicago,IL,60601.0,HOME 3519 Court St Chicago IL 60601,09/02/1956,(802) 892-5930,barbara.white9596@mail.com,100,Bi-Weekly,11/02/2022,100,58,01/31/2022,United Legal Group,Dietary Aide,3978 Oak St,Austin,TX,73301,(505) 578-6336,9 years,OWNER NAME LLC,Liberty Bonds Co.,1500,878,Mother,100000
2704799,FCS266-8146517,10/30/2025,07/05/2025,9000,6222,2778,2778,Williams,Matthew,521-99-3933,8406 Birch St,Houston,TX,77001,03/07/1977,(968) 521-9614,matthew.williams4799@example.com,HOME 8406 Birch St Houston TX 77001,Miller,Jennifer,620-99-3394,8412 Spruce St,Columbus,OH,43085.0,HOME 8412 Spruce St Columbus OH 43085,01/21/1967,(617) 855-4863,jennifer.miller9598@example.com,300,Bi-Weekly,02/23/2024,300,204,12/14/2017,Acme Corp,Electrician,6774 Lakeview Dr,San Antonio,TX,78201,(902) 803-2871,6 years,UNITED LEGAL GROUP 3RD PARTY COLL,National Bonding,1800,162,Sibling,90000
2704800,FCS373-7133807,11/09/2024,06/10/2019,3000,1092,1908,1908,Sanchez,Mary,805-35-9754,1885 Spruce St,Jacksonville,FL,32099,06/13/1967,(210) 238-4871,mary.sanchez4800@mail.com,HOME 1885 Spruce St Jacksonville FL 32099,,,,,,,,,,,,400,Bi-Weekly,04/26/2022,400,293,12/22/2017,St. Francis Sr. Residence (NLE),Software Engineer,6800 Lakeview Dr,Houston,TX,77001,(355) 405-8576,9 years,PRIMARY OWNER INC,ABC Insurance Co.,1500,160,Mother,50000
2704801,FCS827-3441671,02/14/2024,08/31/2022,2500,1370,1130,1130,Davis,James,505-24-1534,9282 Elm St,El Paso,TX,79901,11/10/1971,(501) 248-5620,james.davis4801@example.com,HOME 9282 Elm St El Paso TX 79901,,,,,,,,,,,,250,Weekly,03/25/2023,250,27,07/17/2018,Global Services LLC,Administrative Assistant,5430 Walnut St,Indianapolis,IN,46201,(599) 672-5019,13 years,PRIMARY OWNER INC,United Surety,1500,987,Parent,75000
2704802,FCS175-4737046,06/06/2025,04/26/2024,9000,3255,5745,5745,Garcia,James,724-88-5472,3489 3rd St,San Antonio,TX,78201,10/26/1967,(524) 857-4875,james.garcia4802@emailtest.org,HOME 3489 3rd St San Antonio TX 78201,,,,,,,,,,,,200,Weekly,04/12/2024,200,121,04/06/2024,Global Services LLC,Customer Service,771 Court St,San Diego,CA,92101,(778) 699-9754,1 years,UNITED LEGAL GROUP,United Surety,1200,674,Father,90000
2704803,FCS673-2049390,08/16/2025,08/22/2020,4500,934,3566,3566,White,Sarah,850-93-4972,5547 Oak St,Fort Worth,TX,76101,10/04/1962,(553) 760-2745,sarah.white4803@dummyemail.com,HOME 5547 Oak St Fort Worth TX 76101,,,,,,,,,,,,500,Weekly,04/28/2025,500,85,06/18/2024,Main St Manufacturing,Security Guard,7332 4th St,Washington,DC,20001,(506) 350-5690,8 years,UNITED LEGAL GROUP 3RD PARTY COLL,"Financial Casualty & Surety, Inc.",1200,644,Sibling,50000
2704806,FCS923-4796811,11/05/2024,09/11/2020,4500,760,3740,3740,Gonzalez,Karen,530-51-5499,7983 Cedar Ln,Los Angeles,CA,90001,10/28/1953,(909) 852-1478,karen.gonzalez4806@dummyemail.com,HOME 7983 Cedar Ln Los Angeles CA 90001,Perez,Nancy,540-26-1147,9016 Spruce St,Chicago,IL,60601.0,HOME 9016 Spruce St Chicago IL 60601,06/01/1986,(346) 253-7701,nancy.perez9612@emailtest.org,300,Bi-Weekly,04/04/2023,300,51,02/21/2016,United Legal Group,Dietary Aide,6181 Forest Ave,Phoenix,AZ,85001,(465) 243-9077,11 years,OWNER NAME LLC,ABC Insurance Co.,1200,323,Sibling,100000
2704807,FCS238-8891150,06/08/2025,10/13/2012,2500,16,2484,2484,Miller,Richard,250-41-8989,5418 Washington St,Oklahoma City,OK,73101,09/14/1997,(742) 378-8110,richard.miller4807@emailtest.org,HOME 5418 Washington St Oklahoma City OK 73101,Miller,Thomas,248-92-8239,5914 4th St,San Diego,CA,92101.0,HOME 5914 4th St San Diego CA 92101,02/12/1989,(575) 881-3736,thomas.miller9614@example.com,250,Bi-Weekly,10/29/2021,250,53,12/06/2016,St. Francis Sr. Residence (NLE),Warehouse Worker,3032 Ridgeway Dr,Charlotte,NC,28201,(511) 693-1406,1 years,OWNER NAME LLC,"Financial Casualty & Surety, Inc.",1800,1064,Father,90000
2704808,FCS675-1870944,09/28/2024,08/26/2025,2000,620,1380,1380,Anderson,Lisa,143-33-3535,4593 Hillcrest Rd,San Francisco,CA,94101,12/04/1994,(877) 409-7790,lisa.anderson4808@mail.com,HOME 4593 Hillcrest Rd San Francisco CA 94101,Taylor,Jennifer,441-97-1731,674 Elm St,Austin,TX,73301.0,HOME 674 Elm St Austin TX 73301,12/26/1958,(450) 271-4108,jennifer.taylor9616@mail.com,150,Bi-Weekly,06/07/2021,150,12,07/08/2023,Main St Manufacturing,Administrative Assistant,7742 Cedar Ln,Los Angeles,CA,90001,(512) 993-3033,20 years,UNITED LEGAL GROUP,"Financial Casualty & Surety, Inc.",1200,47,Father,90000
2704809,FCS250-8608140,08/12/2025,11/07/2023,3000,1641,1359,1359,Martin,Nancy,809-74-9718,2530 Ridgeway Dr,Charlotte,NC,28201,12/06/1981,(862) 364-3237,nancy.martin4809@mail.com,HOME 2530 Ridgeway Dr Charlotte NC 28201,,,,,,,,,,,,350,Weekly,06/20/2025,350,197,04/26/2024,Main St Manufacturing,Plumber,4128 Spruce St,Dallas,TX,75201,(455) 405-4655,0 years,UNITED LEGAL GROUP,ABC Insurance Co.,1500,1323,Sibling,150000
2704810,FCS230-3963409,04/13/2025,06/28/2019,3000,2042,958,958,Jackson,Patricia,483-85-3123,660 Main St,San Francisco,CA,94101,06/08/1991,(999) 286-8604,patricia.jackson4810@dummyemail.com,HOME 660 Main St San Francisco CA 94101,Smith,Jennifer,139-13-4664,9131 2nd St,Fort Worth,TX,76101.0,HOME 9131 2nd St Fort Worth TX 76101,03/21/1980,(547) 793-5299,jennifer.smith9620@example.com,250,Monthly,09/02/2021,250,26,01/25/2018,St. Francis Sr. Residence (NLE),Electrician,1583 Elm St,Houston,TX,77001,(927) 906-4456,15 years,OWNER NAME LLC,United Surety,1200,567,Father,75000
2704811,FCS740-6354732,03/07/2024,06/23/2023,1500,424,1076,1076,Rodriguez,William,182-17-8922,6466 2nd St,Phoenix,AZ,85001,11/25/1987,(895) 554-7438,william.rodriguez4811@dummyemail.com,HOME 6466 2nd St Phoenix AZ 85001,White,Michael,265-16-6638,1779 Cedar Ln,Washington,DC,20001.0,HOME 1779 Cedar Ln Washington DC 20001,12/19/1951,(812) 662-5518,michael.white9622@mail.com,200,Weekly,05/11/2025,200,160,11/25/2018,St. Francis Sr. Residence (NLE),Waiter,5954 4th St,New York,NY,10001,(547) 802-7292,0 years,UNITED LEGAL GROUP 3RD PARTY COLL,ABC Insurance Co.,1500,76,Sister,75000
